Stand ID,Mgmt ID,2025,2045
4_24463_MHD,NONE,2,3
4_24481_MHD,E45,0,2
4_24481_MHD,E85,3,2
4_24481_MHD,NONE,3,2
4_24641_MHD,E45,0,2
4_24641_MHD,E85,0,2
4_24641_MHD,NONE,2,3
4_24667_MHD,E45,2,2
4_24667_MHD,E85,0,2
4_24667_MHD,NONE,3,2
4_24668_MHD,E45,0,2
4_24668_MHD,E85,0,2
4_24668_MHD,NONE,3,2
4_24726_MHD,E45,0,2
4_24726_MHD,E85,2,2
4_24726_MHD,NONE,2,3
4_24782_MHD,E45,0,2
4_24782_MHD,E85,0,2
4_24782_MHD,NONE,3,2
4_24981_MHD,E45,0,3
4_24981_MHD,E85,0,2
4_24981_MHD,NONE,3,3
4_25088_LPD,E45,0,2
4_25088_LPD,E85,0,0
4_25088_LPD,NONE,2,2
4_25119_MHD,E45,0,2
4_25119_MHD,E85,0,2
4_25119_MHD,NONE,2,2
4_25645_MHD,E45,0,2
4_25645_MHD,E85,0,2
4_25645_MHD,NONE,2,2
4_26661_MHD,E45,0,2
4_26661_MHD,E85,3,2
4_26661_MHD,NONE,3,3
4_78711_MHD,E45,0,2
4_78711_MHD,E85,0,3
4_78711_MHD,NONE,3,2
4_78787_MHD,E45,0,2
4_78787_MHD,E85,0,2
4_78787_MHD,NONE,2,3
4_79065_MHD,E45,0,2
4_79065_MHD,E85,0,2
4_79065_MHD,NONE,2,2
4_80265_MHD,E45,3,2
4_80265_MHD,E85,2,2
4_80265_MHD,NONE,2,3
4_80329_MHD,E45,3,2
4_80329_MHD,E85,2,2
4_80329_MHD,NONE,3,2
4_80730_MHD,E45,2,3
4_80730_MHD,E85,2,2
4_80730_MHD,NONE,2,2
4_82721_MHD,E45,0,2
4_82721_MHD,E85,0,2
4_82721_MHD,NONE,2,2
4_84053_MHD,E45,0,2
4_84053_MHD,E85,0,2
4_84053_MHD,NONE,2,3
4_84088_MHD,E45,2,2
4_84088_MHD,E85,2,2
4_84088_MHD,NONE,2,0
4_84105_MHD,E45,0,2
4_84105_MHD,E85,2,3
4_84105_MHD,NONE,2,0
4_84328_MHD,E45,0,2
4_84328_MHD,E85,0,2
4_84328_MHD,NONE,2,0
4_87589_MHD,E45,0,2
4_87589_MHD,E85,2,2
4_87589_MHD,NONE,2,2
4_87655_MHD,E45,2,2
4_87655_MHD,E85,2,2
4_87655_MHD,NONE,3,2
4_87958_MHD,E45,2,2
4_87958_MHD,E85,2,2
4_87958_MHD,NONE,2,2
4_88508_MHD,E45,2,2
4_88508_MHD,E85,0,2
4_88508_MHD,NONE,1,1
4_93024_MHD,E45,0,3
4_93024_MHD,E85,2,2
4_93024_MHD,NONE,3,2
4_93087_MHD,E45,2,2
4_93087_MHD,E85,2,2
4_93087_MHD,NONE,2,2
4_93088_MHD,E45,0,2
4_93088_MHD,E85,0,2
4_93088_MHD,NONE,2,2
4_94191_MHD,E45,0,2
4_94191_MHD,E85,2,2
4_94191_MHD,NONE,3,2
4_94201_MHD,E45,2,2
4_94201_MHD,E85,2,2
4_94201_MHD,NONE,0,0
4_94203_MHD,E45,0,2
4_94203_MHD,E85,0,2
4_94203_MHD,NONE,2,2
4_129921_LPD,E45,0,2
4_129921_LPD,E85,0,0
4_129921_LPD,NONE,2,2
4_129938_MHD,E45,0,2
4_129938_MHD,E85,0,2
4_129938_MHD,NONE,3,2
4_130578_MHD,E45,2,2
4_130578_MHD,E85,2,2
4_130578_MHD,NONE,2,2
4_131381_MHD,E45,0,2
4_131381_MHD,E85,0,2
4_131381_MHD,NONE,2,3
4_133529_MHD,E45,3,2
4_133529_MHD,E85,2,2
4_133529_MHD,NONE,3,3
4_134994_MHD,E45,0,2
4_134994_MHD,E85,0,3
4_134994_MHD,NONE,3,2
4_135147_MHD,E45,2,2
4_135147_MHD,E85,2,2
4_135147_MHD,NONE,2,2
4_136495_MHD,E45,2,2
4_136495_MHD,E85,2,2
4_136495_MHD,NONE,2,2
4_137223_MHD,E45,2,2
4_137223_MHD,E85,2,2
4_137223_MHD,NONE,1,0
4_137234_MHD,E45,0,2
4_137234_MHD,E85,0,2
4_137234_MHD,NONE,2,0
4_137243_MHD,E45,0,2
4_137243_MHD,E85,0,2
4_137243_MHD,NONE,2,2
4_137281_MHD,E45,0,2
4_137281_MHD,E85,0,2
4_137281_MHD,NONE,2,3
4_137444_MHD,E45,0,2
4_137444_MHD,E85,0,2
4_137444_MHD,NONE,2,2
4_137491_LPD,E45,0,2
4_137491_LPD,E85,1,0
4_137491_LPD,NONE,2,0
4_137506_MHD,E45,2,2
4_137506_MHD,E85,2,2
4_137506_MHD,NONE,2,2
4_141046_MHD,E45,0,2
4_141046_MHD,E85,0,3
4_141046_MHD,NONE,3,3
4_141067_MHD,E45,0,3
4_141067_MHD,E85,0,3
4_141067_MHD,NONE,3,3
4_141169_MHD,E45,0,2
4_141169_MHD,E85,3,2
4_141169_MHD,NONE,3,3
4_145048_MHD,E45,2,3
4_145048_MHD,E85,2,2
4_145048_MHD,NONE,2,0
4_145301_MHD,E45,0,2
4_145301_MHD,E85,2,3
4_145301_MHD,NONE,2,2
4_145381_MHD,E45,0,3
4_145381_MHD,E85,2,2
4_145381_MHD,NONE,3,2
4_145522_MHD,E45,0,2
4_145522_MHD,E85,0,3
4_145522_MHD,NONE,2,2
4_149418_MHD,E45,2,2
4_149418_MHD,E85,2,2
4_149418_MHD,NONE,2,2
4_149460_MHD,E45,2,2
4_149460_MHD,E85,0,2
4_149460_MHD,NONE,2,2
4_149512_MHD,E45,2,2
4_149512_MHD,E85,2,2
4_149512_MHD,NONE,2,2
4_149836_MHD,E45,3,2
4_149836_MHD,E85,2,2
4_149836_MHD,NONE,3,2
4_150017_MHD,E45,2,2
4_150017_MHD,E85,2,2
4_150017_MHD,NONE,2,2
5_2642_MHD,E45,0,3
5_2642_MHD,E85,2,2
5_2642_MHD,NONE,3,2
5_8707_MHD,E45,0,2
5_8707_MHD,E85,0,2
5_8707_MHD,NONE,2,2
5_8797_MHD,E45,0,2
5_8797_MHD,E85,0,2
5_8797_MHD,NONE,2,2
5_8798_LPD,E45,1,1
5_8798_LPD,E85,1,1
5_8798_LPD,NONE,3,2
5_8865_MHD,E45,0,3
5_8865_MHD,E85,0,3
5_8865_MHD,NONE,3,3
5_8994_MHD,E45,1,2
5_8994_MHD,E85,1,2
5_8994_MHD,NONE,2,3
5_9194_MHD,E45,2,2
5_9194_MHD,E85,2,2
5_9194_MHD,NONE,2,2
5_9895_MHD,E45,1,2
5_9895_MHD,E85,1,2
5_9895_MHD,NONE,2,2
5_13912_MHD,E45,2,2
5_13912_MHD,E85,0,2
5_13912_MHD,NONE,3,2
5_13970_MHD,E45,2,2
5_13970_MHD,E85,0,2
5_13970_MHD,NONE,3,2
5_14012_MHD,E45,2,2
5_14012_MHD,E85,0,2
5_14012_MHD,NONE,3,2
5_14345_MHD,E45,2,2
5_14345_MHD,E85,0,2
5_14345_MHD,NONE,3,2
5_14447_MHD,E45,0,2
5_14447_MHD,E85,2,2
5_14447_MHD,NONE,2,3
5_14600_MHD,E45,0,3
5_14600_MHD,E85,2,2
5_14600_MHD,NONE,3,3
5_16738_MHD,E45,2,2
5_16738_MHD,E85,0,2
5_16738_MHD,NONE,3,2
5_20790_MHD,E45,0,2
5_20790_MHD,E85,0,2
5_20790_MHD,NONE,3,2
5_20840_MHD,E45,2,2
5_20840_MHD,E85,2,2
5_20840_MHD,NONE,3,2
5_20863_MHD,E45,2,2
5_20863_MHD,E85,2,2
5_20863_MHD,NONE,2,2
5_21148_MHD,E45,2,2
5_21148_MHD,E85,2,2
5_21148_MHD,NONE,3,2
5_21437_MHD,E45,2,2
5_21437_MHD,E85,2,2
5_21437_MHD,NONE,2,2
5_24218_MHD,E45,3,2
5_24218_MHD,E85,0,2
5_24218_MHD,NONE,3,2
5_24236_LPD,E45,1,1
5_24236_LPD,E85,1,1
5_24236_LPD,NONE,2,3
5_24237_MHD,E45,0,2
5_24237_MHD,E85,2,2
5_24237_MHD,NONE,2,2
5_24726_LPD,E45,0,2
5_24726_LPD,E85,0,2
5_24726_LPD,NONE,2,2
5_24782_MHD,E45,2,2
5_24782_MHD,E85,0,2
5_24782_MHD,NONE,3,2
5_24981_MHD,E45,3,2
5_24981_MHD,E85,0,3
5_24981_MHD,NONE,3,3
5_25052_MHD,E45,2,2
5_25052_MHD,E85,2,2
5_25052_MHD,NONE,3,2
5_25119_MHD,E45,0,2
5_25119_MHD,E85,2,2
5_25119_MHD,NONE,2,2
5_25253_MHD,E45,3,2
5_25253_MHD,E85,3,2
5_25253_MHD,NONE,3,3
5_26661_MHD,E45,3,2
5_26661_MHD,E85,0,2
5_26661_MHD,NONE,3,3
5_78643_MHD,E45,2,2
5_78643_MHD,E85,2,2
5_78643_MHD,NONE,2,2
5_78787_MHD,E45,0,2
5_78787_MHD,E85,0,2
5_78787_MHD,NONE,2,3
5_78828_MHD,E45,0,2
5_78828_MHD,E85,0,2
5_78828_MHD,NONE,3,2
5_79065_MHD,E45,2,2
5_79065_MHD,E85,2,2
5_79065_MHD,NONE,2,2
5_80730_MHD,E45,2,2
5_80730_MHD,E85,2,2
5_80730_MHD,NONE,2,2
5_82721_MHD,E45,2,2
5_82721_MHD,E85,2,2
5_82721_MHD,NONE,2,2
5_84053_MHD,E45,0,2
5_84053_MHD,E85,0,2
5_84053_MHD,NONE,2,3
5_84088_MHD,E45,2,2
5_84088_MHD,E85,2,2
5_84088_MHD,NONE,2,0
5_84328_MHD,E45,2,2
5_84328_MHD,E85,2,2
5_84328_MHD,NONE,2,0
5_87655_LPD,E45,1,2
5_87655_LPD,E85,1,2
5_87655_LPD,NONE,2,2
5_87958_MHD,E45,2,2
5_87958_MHD,E85,2,2
5_87958_MHD,NONE,2,2
5_93024_MHD,E45,2,2
5_93024_MHD,E85,2,2
5_93024_MHD,NONE,3,2
5_93087_MHD,E45,2,2
5_93087_MHD,E85,2,2
5_93087_MHD,NONE,2,2
5_93088_MHD,E45,0,2
5_93088_MHD,E85,2,2
5_93088_MHD,NONE,2,2
5_94191_MHD,E45,0,2
5_94191_MHD,E85,2,2
5_94191_MHD,NONE,3,2
5_129921_MHD,E45,0,2
5_129921_MHD,E85,0,2
5_129921_MHD,NONE,2,2
5_130578_MHD,E45,2,2
5_130578_MHD,E85,2,2
5_130578_MHD,NONE,2,2
5_131381_MHD,E45,0,2
5_131381_MHD,E85,2,2
5_131381_MHD,NONE,2,3
5_133151_MHD,E45,2,2
5_133151_MHD,E85,2,2
5_133151_MHD,NONE,2,2
5_134994_MHD,E45,2,2
5_134994_MHD,E85,2,2
5_134994_MHD,NONE,3,2
5_136257_MHD,E45,2,2
5_136257_MHD,E85,2,2
5_136257_MHD,NONE,2,2
5_136495_MHD,E45,2,2
5_136495_MHD,E85,2,2
5_136495_MHD,NONE,2,2
5_137234_MHD,E45,2,2
5_137234_MHD,E85,2,2
5_137234_MHD,NONE,2,0
5_141109_MHD,E45,2,2
5_141109_MHD,E85,2,2
5_141109_MHD,NONE,2,3
5_145200_MHD,E45,2,2
5_145200_MHD,E85,2,2
5_145200_MHD,NONE,2,0
5_145301_LPD,E45,0,1
5_145301_LPD,E85,0,1
5_145301_LPD,NONE,2,2
5_145381_MHD,E45,0,2
5_145381_MHD,E85,2,2
5_145381_MHD,NONE,3,2
5_145522_MHD,E45,0,2
5_145522_MHD,E85,0,2
5_145522_MHD,NONE,2,2
5_145576_MHD,E45,2,2
5_145576_MHD,E85,2,2
5_145576_MHD,NONE,2,2
5_145614_MHD,E45,0,2
5_145614_MHD,E85,0,2
5_145614_MHD,NONE,3,3
5_149418_MHD,E45,2,2
5_149418_MHD,E85,2,2
5_149418_MHD,NONE,2,2
5_149512_MHD,E45,2,2
5_149512_MHD,E85,2,2
5_149512_MHD,NONE,2,2
6_2931_MCW,E45,2,0
6_2931_MCW,E85,2,0
6_2931_MCW,NONE,2,2
6_13091_MCW,E45,2,0
6_13091_MCW,E85,2,2
6_13091_MCW,NONE,2,2
6_13334_MCW,E45,2,2
6_13334_MCW,E85,2,0
6_13334_MCW,NONE,2,2
6_13389_MCD,E45,2,2
6_13389_MCD,E85,2,2
6_13389_MCD,NONE,2,2
6_13574_MCW,E45,2,0
6_13574_MCW,E85,2,1
6_13574_MCW,NONE,2,2
6_13575_MCW,E45,2,2
6_13575_MCW,E85,2,0
6_13575_MCW,NONE,2,2
6_14347_MCW,E45,2,2
6_14347_MCW,E85,2,0
6_14347_MCW,NONE,2,2
6_14453_MCW,E45,2,3
6_14453_MCW,E85,2,3
6_14453_MCW,NONE,2,2
6_20760_MCW,E45,2,0
6_20760_MCW,E85,2,0
6_20760_MCW,NONE,2,2
6_24203_MCW,E45,2,2
6_24203_MCW,E85,2,0
6_24203_MCW,NONE,2,2
6_24240_MCW,E45,2,0
6_24240_MCW,E85,2,0
6_24240_MCW,NONE,2,2
6_24360_MCW,E45,2,2
6_24360_MCW,E85,2,0
6_24360_MCW,NONE,2,2
6_24403_MCW,E45,2,2
6_24403_MCW,E85,2,2
6_24403_MCW,NONE,2,2
6_24482_MCW,E45,2,2
6_24482_MCW,E85,2,0
6_24482_MCW,NONE,2,2
6_24563_MCW,E45,2,2
6_24563_MCW,E85,2,0
6_24563_MCW,NONE,2,2
6_24817_MCW,E45,2,2
6_24817_MCW,E85,2,0
6_24817_MCW,NONE,2,2
6_25053_MCW,E45,2,3
6_25053_MCW,E85,2,2
6_25053_MCW,NONE,2,3
6_25090_MCW,E45,3,3
6_25090_MCW,E85,3,3
6_25090_MCW,NONE,3,3
6_25172_MCD,E45,3,2
6_25172_MCD,E85,3,2
6_25172_MCD,NONE,3,2
6_25195_MCW,E45,2,3
6_25195_MCW,E85,2,3
6_25195_MCW,NONE,2,3
6_81141_MCW,E45,2,0
6_81141_MCW,E85,2,0
6_81141_MCW,NONE,2,2
6_82596_MCW,E45,2,0
6_82596_MCW,E85,2,0
6_82596_MCW,NONE,2,2
6_82600_MCW,E45,0,3
6_82600_MCW,E85,0,2
6_82600_MCW,NONE,2,3
6_84334_MCW,E45,2,0
6_84334_MCW,E85,2,2
6_84334_MCW,NONE,2,2
6_94115_MCW,E45,2,2
6_94115_MCW,E85,2,0
6_94115_MCW,NONE,2,2
6_128648_MCD,E45,2,2
6_128648_MCD,E85,2,2
6_128648_MCD,NONE,2,2
6_129875_MCW,E45,2,2
6_129875_MCW,E85,2,2
6_129875_MCW,NONE,2,2
6_130631_MCW,E45,2,2
6_130631_MCW,E85,2,0
6_130631_MCW,NONE,2,2
6_130881_MCW,E45,2,2
6_130881_MCW,E85,2,2
6_130881_MCW,NONE,2,2
6_133652_MCW,E45,2,0
6_133652_MCW,E85,2,2
6_133652_MCW,NONE,2,2
6_133889_MCW,E45,2,2
6_133889_MCW,E85,2,0
6_133889_MCW,NONE,2,2
6_137000_MCW,E45,2,2
6_137000_MCW,E85,2,0
6_137000_MCW,NONE,2,2
6_137444_MCW,E45,2,2
6_137444_MCW,E85,2,2
6_137444_MCW,NONE,2,2
6_141180_MCW,E45,2,2
6_141180_MCW,E85,0,2
6_141180_MCW,NONE,2,2
6_149252_MCW,E45,2,2
6_149252_MCW,E85,2,2
6_149252_MCW,NONE,2,2
7_2642_MHD,E45,2,2
7_2642_MHD,E85,2,2
7_2642_MHD,NONE,3,2
7_2932_LPD,E45,1,1
7_2932_LPD,E85,1,1
7_2932_LPD,NONE,2,2
7_8734_LPD,E45,1,2
7_8734_LPD,E85,1,2
7_8734_LPD,NONE,2,2
7_9194_LPD,E45,0,2
7_9194_LPD,E85,1,2
7_9194_LPD,NONE,2,2
7_13385_LPD,E45,1,1
7_13385_LPD,E85,1,1
7_13385_LPD,NONE,1,1
7_13970_LPD,E45,1,1
7_13970_LPD,E85,1,1
7_13970_LPD,NONE,2,2
7_14346_LPD,E45,1,1
7_14346_LPD,E85,1,1
7_14346_LPD,NONE,2,2
7_14447_LPD,E45,0,2
7_14447_LPD,E85,1,2
7_14447_LPD,NONE,2,2
7_14600_MHD,E45,2,2
7_14600_MHD,E85,0,2
7_14600_MHD,NONE,2,3
7_15235_LPD,E45,1,2
7_15235_LPD,E85,1,1
7_15235_LPD,NONE,2,2
7_16738_LPD,E45,1,2
7_16738_LPD,E85,1,2
7_16738_LPD,NONE,2,2
7_20888_LPD,E45,1,1
7_20888_LPD,E85,1,1
7_20888_LPD,NONE,2,2
7_21346_LPD,E45,0,0
7_21346_LPD,E85,2,2
7_21346_LPD,NONE,2,2
7_24437_LPD,E45,1,1
7_24437_LPD,E85,1,1
7_24437_LPD,NONE,1,0
7_24817_LPD,E45,1,1
7_24817_LPD,E85,1,1
7_24817_LPD,NONE,2,2
7_25119_MHD,E45,2,2
7_25119_MHD,E85,2,2
7_25119_MHD,NONE,2,2
7_25645_LPD,E45,0,2
7_25645_LPD,E85,0,1
7_25645_LPD,NONE,2,2
7_79065_MHD,E45,2,2
7_79065_MHD,E85,2,2
7_79065_MHD,NONE,2,2
7_81114_LPD,E45,0,0
7_81114_LPD,E85,1,1
7_81114_LPD,NONE,2,2
7_82721_LPD,E45,1,2
7_82721_LPD,E85,1,2
7_82721_LPD,NONE,2,2
7_83558_LPD,E45,1,1
7_83558_LPD,E85,1,1
7_83558_LPD,NONE,1,1
7_84053_MHD,E45,0,2
7_84053_MHD,E85,0,2
7_84053_MHD,NONE,2,3
7_84088_MHD,E45,2,2
7_84088_MHD,E85,2,2
7_84088_MHD,NONE,2,0
7_87589_LPD,E45,1,1
7_87589_LPD,E85,1,1
7_87589_LPD,NONE,2,2
7_87655_MHD,E45,2,2
7_87655_MHD,E85,2,2
7_87655_MHD,NONE,3,2
7_87958_LPD,E45,1,1
7_87958_LPD,E85,1,1
7_87958_LPD,NONE,2,2
7_94106_LPD,E45,1,2
7_94106_LPD,E85,1,1
7_94106_LPD,NONE,2,2
7_129921_LPD,E45,1,1
7_129921_LPD,E85,1,1
7_129921_LPD,NONE,2,2
7_130578_LPD,E45,1,2
7_130578_LPD,E85,1,1
7_130578_LPD,NONE,2,2
7_131381_MHD,E45,0,2
7_131381_MHD,E85,2,2
7_131381_MHD,NONE,2,3
7_137223_LPD,E45,1,1
7_137223_LPD,E85,1,1
7_137223_LPD,NONE,1,1
7_137234_LPD,E45,1,1
7_137234_LPD,E85,1,1
7_137234_LPD,NONE,2,0
7_137363_LPD,E45,1,1
7_137363_LPD,E85,1,1
7_137363_LPD,NONE,2,2
7_137444_LPD,E45,1,1
7_137444_LPD,E85,1,1
7_137444_LPD,NONE,2,2
7_137469_LPD,E45,1,2
7_137469_LPD,E85,1,2
7_137469_LPD,NONE,2,2
7_137506_MHD,E45,2,2
7_137506_MHD,E85,2,2
7_137506_MHD,NONE,2,2
7_145200_MHD,E45,0,2
7_145200_MHD,E85,2,2
7_145200_MHD,NONE,2,0
7_145576_LPD,E45,1,2
7_145576_LPD,E85,1,1
7_145576_LPD,NONE,2,2
7_150017_LPD,E45,1,1
7_150017_LPD,E85,1,1
7_150017_LPD,NONE,2,2
8_8601_MHD,E45,2,2
8_8601_MHD,E85,2,2
8_8601_MHD,NONE,3,2
8_8734_LPD,E45,0,0
8_8734_LPD,E85,0,2
8_8734_LPD,NONE,2,2
8_9482_MHD,E45,1,2
8_9482_MHD,E85,1,2
8_9482_MHD,NONE,2,2
8_9895_MHD,E45,0,2
8_9895_MHD,E85,0,2
8_9895_MHD,NONE,2,2
8_13970_MHD,E45,0,2
8_13970_MHD,E85,0,2
8_13970_MHD,NONE,3,2
8_14525_LPD,E45,1,2
8_14525_LPD,E85,1,0
8_14525_LPD,NONE,0,0
8_14600_LPD,E45,0,0
8_14600_LPD,E85,0,2
8_14600_LPD,NONE,2,2
8_16738_MHD,E45,2,2
8_16738_MHD,E85,2,2
8_16738_MHD,NONE,3,2
8_20888_MHD,E45,2,2
8_20888_MHD,E85,2,2
8_20888_MHD,NONE,2,2
8_21148_MHD,E45,0,2
8_21148_MHD,E85,2,2
8_21148_MHD,NONE,3,2
8_24439_MHD,E45,3,3
8_24439_MHD,E85,2,3
8_24439_MHD,NONE,3,2
8_24481_MHD,E45,0,2
8_24481_MHD,E85,2,2
8_24481_MHD,NONE,3,2
8_24667_MHD,E45,3,2
8_24667_MHD,E85,3,2
8_24667_MHD,NONE,3,2
8_24782_MHD,E45,2,2
8_24782_MHD,E85,2,2
8_24782_MHD,NONE,3,2
8_24981_MHD,E45,0,3
8_24981_MHD,E85,0,3
8_24981_MHD,NONE,3,3
8_25088_LPD,E45,0,0
8_25088_LPD,E85,0,2
8_25088_LPD,NONE,2,2
8_25119_MHD,E45,0,2
8_25119_MHD,E85,0,2
8_25119_MHD,NONE,2,2
8_25253_MHD,E45,3,2
8_25253_MHD,E85,3,2
8_25253_MHD,NONE,3,3
8_78787_MHD,E45,0,2
8_78787_MHD,E85,0,3
8_78787_MHD,NONE,2,3
8_82721_LPD,E45,0,2
8_82721_LPD,E85,0,0
8_82721_LPD,NONE,2,2
8_84053_MHD,E45,0,2
8_84053_MHD,E85,3,2
8_84053_MHD,NONE,2,3
8_84088_MHD,E45,2,2
8_84088_MHD,E85,2,2
8_84088_MHD,NONE,2,0
8_84328_LPD,E45,0,0
8_84328_LPD,E85,0,1
8_84328_LPD,NONE,2,2
8_87958_LPD,E45,0,0
8_87958_LPD,E85,0,0
8_87958_LPD,NONE,2,2
8_93087_MHD,E45,2,2
8_93087_MHD,E85,2,2
8_93087_MHD,NONE,2,2
8_93088_MHD,E45,0,2
8_93088_MHD,E85,0,2
8_93088_MHD,NONE,2,2
8_94203_MHD,E45,0,2
8_94203_MHD,E85,0,2
8_94203_MHD,NONE,2,2
8_129921_LPD,E45,0,0
8_129921_LPD,E85,0,2
8_129921_LPD,NONE,2,2
8_131381_MHD,E45,0,2
8_131381_MHD,E85,0,2
8_131381_MHD,NONE,2,3
8_135147_LPD,E45,0,0
8_135147_LPD,E85,0,1
8_135147_LPD,NONE,2,2
8_136495_LPD,E45,1,0
8_136495_LPD,E85,1,1
8_136495_LPD,NONE,0,2
8_145381_MHD,E45,0,2
8_145381_MHD,E85,0,3
8_145381_MHD,NONE,3,2
8_145522_MHD,E45,0,2
8_145522_MHD,E85,0,3
8_145522_MHD,NONE,2,2
8_149418_MHD,E45,2,2
8_149418_MHD,E85,2,2
8_149418_MHD,NONE,2,2
8_149512_MHD,E45,2,2
8_149512_MHD,E85,2,2
8_149512_MHD,NONE,2,2
8_150017_LPD,E45,0,0
8_150017_LPD,E85,1,1
8_150017_LPD,NONE,2,2
9_2325_MCD,E45,2,2
9_2325_MCD,E85,2,2
9_2325_MCD,NONE,0,2
9_2854_MCW,E45,3,2
9_2854_MCW,E85,3,2
9_2854_MCW,NONE,3,2
9_2882_MCW,E45,2,2
9_2882_MCW,E85,2,2
9_2882_MCW,NONE,2,2
9_8142_MCD,E45,0,2
9_8142_MCD,E85,0,2
9_8142_MCD,NONE,2,2
9_8711_MCW,E45,2,0
9_8711_MCW,E85,2,2
9_8711_MCW,NONE,2,2
9_8765_MCD,E45,0,2
9_8765_MCD,E85,0,2
9_8765_MCD,NONE,2,0
9_13390_MCD,E45,2,2
9_13390_MCD,E85,2,2
9_13390_MCD,NONE,2,2
9_13424_MCD,E45,2,2
9_13424_MCD,E85,2,2
9_13424_MCD,NONE,2,2
9_13505_MCD,E45,2,2
9_13505_MCD,E85,2,2
9_13505_MCD,NONE,2,2
9_14499_MCW,E45,0,2
9_14499_MCW,E85,0,2
9_14499_MCW,NONE,2,2
9_15240_MCD,E45,0,2
9_15240_MCD,E85,0,2
9_15240_MCD,NONE,2,2
9_17057_MCD,E45,2,2
9_17057_MCD,E85,0,2
9_17057_MCD,NONE,3,2
9_23549_MCW,E45,0,2
9_23549_MCW,E85,0,2
9_23549_MCW,NONE,2,3
9_23649_MCD,E45,0,2
9_23649_MCD,E85,0,2
9_23649_MCD,NONE,2,3
9_23697_MCD,E45,0,2
9_23697_MCD,E85,0,2
9_23697_MCD,NONE,2,3
9_24442_MCW,E45,2,2
9_24442_MCW,E85,2,2
9_24442_MCW,NONE,2,2
9_24518_MCW,E45,2,2
9_24518_MCW,E85,2,2
9_24518_MCW,NONE,2,2
9_24671_MCW,E45,2,2
9_24671_MCW,E85,0,2
9_24671_MCW,NONE,2,3
9_25152_MCD,E45,2,2
9_25152_MCD,E85,2,2
9_25152_MCD,NONE,2,2
9_25306_MCD,E45,0,2
9_25306_MCD,E85,1,2
9_25306_MCD,NONE,2,2
9_26469_MCW,E45,0,2
9_26469_MCW,E85,0,2
9_26469_MCW,NONE,2,2
9_26870_MCD,E45,3,2
9_26870_MCD,E85,3,2
9_26870_MCD,NONE,3,2
9_29378_MCD,E45,2,2
9_29378_MCD,E85,2,2
9_29378_MCD,NONE,2,2
9_29387_MCW,E45,0,3
9_29387_MCW,E85,0,2
9_29387_MCW,NONE,2,3
9_29437_MCD,E45,2,2
9_29437_MCD,E85,2,2
9_29437_MCD,NONE,2,2
9_29454_MCD,E45,3,2
9_29454_MCD,E85,0,3
9_29454_MCD,NONE,3,2
9_29477_MCW,E45,2,2
9_29477_MCW,E85,2,2
9_29477_MCW,NONE,2,2
9_78618_MCD,E45,0,2
9_78618_MCD,E85,0,2
9_78618_MCD,NONE,2,2
9_82945_MCD,E45,0,2
9_82945_MCD,E85,0,2
9_82945_MCD,NONE,3,3
9_84154_MCW,E45,2,2
9_84154_MCW,E85,2,2
9_84154_MCW,NONE,2,2
9_92837_MCD,E45,2,2
9_92837_MCD,E85,2,2
9_92837_MCD,NONE,2,3
9_93981_MCW,E45,2,3
9_93981_MCW,E85,2,3
9_93981_MCW,NONE,2,3
9_94590_MCW,E45,2,2
9_94590_MCW,E85,2,2
9_94590_MCW,NONE,2,2
9_100761_MCD,E45,2,2
9_100761_MCD,E85,0,3
9_100761_MCD,NONE,2,3
9_131283_MCD,E45,2,2
9_131283_MCD,E85,2,2
9_131283_MCD,NONE,2,2
9_135658_MCD,E45,2,2
9_135658_MCD,E85,2,2
9_135658_MCD,NONE,2,2
9_136433_MCD,E45,2,2
9_136433_MCD,E85,0,2
9_136433_MCD,NONE,2,3
9_137367_MCD,E45,0,2
9_137367_MCD,E85,0,2
9_137367_MCD,NONE,2,2
9_137445_MCD,E45,2,2
9_137445_MCD,E85,2,2
9_137445_MCD,NONE,2,2
9_137547_MCD,E45,0,2
9_137547_MCD,E85,0,2
9_137547_MCD,NONE,2,2
9_144938_MCD,E45,2,2
9_144938_MCD,E85,2,2
9_144938_MCD,NONE,2,2
9_149098_MCW,E45,2,2
9_149098_MCW,E85,2,2
9_149098_MCW,NONE,2,2
9_149870_MCD,E45,0,2
9_149870_MCD,E85,0,2
9_149870_MCD,NONE,2,2
10_8734_MHD,E45,0,2
10_8734_MHD,E85,0,2
10_8734_MHD,NONE,2,2
10_8994_MHD,E45,0,3
10_8994_MHD,E85,0,2
10_8994_MHD,NONE,2,3
10_9057_MHD,E45,3,2
10_9057_MHD,E85,0,3
10_9057_MHD,NONE,3,3
10_9895_MHD,E45,0,2
10_9895_MHD,E85,0,2
10_9895_MHD,NONE,2,2
10_21148_MHD,E45,0,3
10_21148_MHD,E85,0,2
10_21148_MHD,NONE,3,2
10_23651_MHD,E45,2,2
10_23651_MHD,E85,2,2
10_23651_MHD,NONE,2,2
10_24641_MHD,E45,0,3
10_24641_MHD,E85,0,2
10_24641_MHD,NONE,2,3
10_25088_MHD,E45,0,2
10_25088_MHD,E85,0,2
10_25088_MHD,NONE,2,2
10_25119_MHD,E45,0,2
10_25119_MHD,E85,0,2
10_25119_MHD,NONE,2,2
10_25253_MHD,E45,3,2
10_25253_MHD,E85,3,2
10_25253_MHD,NONE,3,3
10_78787_MHD,E45,0,3
10_78787_MHD,E85,0,2
