stand,climateScenario,initial,none,first,second,both
268.0,Ensemble_rcp45,44.0552226332,100.6727265717085,112.10091303695444,114.54357884631997,109.1348188398677
268.0,Ensemble_rcp85,44.0552226332,64.20721556046574,64.20721556046574,48.94055425193109,61.76454975110019
269.0,NONE,22.87274383865,8.725528205114628,7.031250883733147,6.777109285525926,6.777109285525926
269.0,Ensemble_rcp45,22.87274383865,13.215363106775555,13.215363106775555,13.215363106775555,7.115964749802222
269.0,Ensemble_rcp85,22.87274383865,9.233811401529074,9.233811401529074,11.012802588979628,10.335091660427036
270.0,NONE,3.3664213605115996,8.5990110839155,8.2330957186425,4.5739420659125,5.39725163777675
270.0,Ensemble_rcp45,3.3664213605115996,7.04387078150525,9.42232065577975,4.756899748549,4.66542090723075
270.0,Ensemble_rcp85,3.3664213605115996,4.390984383276001,4.299505541957751,4.390984383276001,3.65915365273
271.0,NONE,16.191649254949997,0.8995360697194443,1.6191649254949998,1.6191649254949998,1.6191649254949998
271.0,Ensemble_rcp45,16.191649254949997,0.8995360697194443,0.8995360697194443,0.8995360697194443,0.8995360697194443
271.0,Ensemble_rcp85,16.191649254949997,0.8995360697194443,0.8995360697194443,0.8995360697194443,0.8995360697194443
272.0,NONE,1.77452422093,0.8517716260463999,0.8517716260463999,0.8517716260463999,0.6388287195348
272.0,Ensemble_rcp45,1.77452422093,0.9227525948836,0.9227525948836,0.8517716260463999,0.9227525948836
272.0,Ensemble_rcp85,1.77452422093,0.354904844186,0.8517716260463999,0.8517716260463999,0.354904844186
273.0,NONE,15.883034932245788,32.4492111519,26.044761582446053,25.873976260593945,20.92120192688289
273.0,Ensemble_rcp45,15.883034932245788,38.170519433945515,33.986279048568946,29.545860680414208,21.604343214291312
273.0,Ensemble_rcp85,15.883034932245788,37.658163468389205,33.64470840486474,28.777326732079732,21.348165231513153
274.0,NONE,9.069734140197143,16.30960963807381,13.206805853269525,14.718428209969048,12.172537925001429
274.0,Ensemble_rcp45,9.069734140197143,16.30960963807381,13.127246781864287,17.18475942353143,11.615624425164764
274.0,Ensemble_rcp85,9.069734140197143,16.30960963807381,13.206805853269525,16.230050566668574,11.376947210949048
275.0,NONE,92.75555516500526,177.6979066638609,146.50106718970682,157.57949029842635,139.4108764001263
275.0,Ensemble_rcp45,92.75555516500526,181.0657472889116,135.51127146585708,138.70185732116826,125.4963769755746
275.0,Ensemble_rcp85,92.75555516500526,171.49398972297797,124.61010312687705,131.87754868619703,120.71049819260776
276.0,NONE,11.101607678437142,19.710546688950775,16.96399510114616,20.276013192322313,15.833062094403083
276.0,Ensemble_rcp45,11.101607678437142,21.245384340959237,15.186814661978463,19.387422972738467,13.49041515186385
276.0,Ensemble_rcp85,11.101607678437142,21.083822482853083,15.91384302345616,18.98351832747308,13.894319797129235
277.0,NONE,77.1378037115,199.3989931779353,184.06060908732493,184.5064923457729,184.50649234577284
277.0,Ensemble_rcp45,77.1378037115,200.55828964990002,200.55828964990002,200.55828964990002,169.34646155854162
277.0,Ensemble_rcp85,77.1378037115,185.2199055592896,185.2199055592896,182.00954609846417,137.06451364690807
278.0,NONE,9.9475823085,9.169075866965217,7.785064415347826,8.044566562526086,6.660555110908696
278.0,Ensemble_rcp45,9.9475823085,10.553087318582607,14.359118810530433,7.785064415347826,5.622546522195652
278.0,Ensemble_rcp85,9.9475823085,7.09305868953913,8.044566562526086,5.622546522195652,5.622546522195652
279.0,NONE,10.1515886392,9.597865622516364,8.859568266938183,8.859568266938183,6.275527522414545
279.0,Ensemble_rcp45,10.1515886392,8.951855436385454,9.321004114174546,6.367814691861819,4.152922625127273
279.0,Ensemble_rcp85,10.1515886392,9.321004114174546,8.76728109749091,8.951855436385456,4.891219980705454
280.0,NONE,7.0880049135,3.3077356263,1.4176009827,2.9297086975799997,1.4176009827
280.0,Ensemble_rcp45,7.0880049135,1.4176009827,1.4176009827,1.4176009827,1.4176009827
280.0,Ensemble_rcp85,7.0880049135,1.4176009827,1.4176009827,1.4176009827,1.4176009827
281.0,NONE,9.7364817468,2.452150958453333,2.1636626104,2.1636626104,2.1636626104
281.0,Ensemble_rcp45,9.7364817468,2.1636626104,2.1636626104,2.1636626104,2.1636626104
281.0,Ensemble_rcp85,9.7364817468,2.1636626104,2.1636626104,2.1636626104,2.1636626104
282.0,NONE,43.026996071949995,18.931878271657997,12.37538363212276,10.736259972238953,10.080610508285426
282.0,Ensemble_rcp45,43.026996071949995,8.441486848401617,11.637777985175047,7.785837384448094,7.785837384448094
282.0,Ensemble_rcp85,43.026996071949995,8.441486848401617,11.719734168169238,7.785837384448094,7.785837384448094
283.0,NONE,171.1378209404684,344.0172518098624,329.83557096003926,337.4169726722089,331.6194301864321
283.0,Ensemble_rcp45,171.1378209404684,450.8704194707947,417.6906378598875,211.2981253662339,308.2508743206857
283.0,Ensemble_rcp85,171.1378209404684,451.67315612267134,418.2257956278054,225.74738510001606,196.93805859377144
284.0,NONE,70.8434476325,164.338749221379,144.7552738885733,154.41164190981848,151.07252399592994
284.0,Ensemble_rcp45,70.8434476325,152.24572758729624,138.2575309210064,118.13257700757008,126.34500214713378
284.0,Ensemble_rcp85,70.8434476325,161.2703705978058,136.63309517911472,116.14715554525797,118.49356272799051
285.0,NONE,87.9122604685,177.77812672518894,157.9756680540016,156.73246437060862,153.53565489902684
285.0,Ensemble_rcp45,87.9122604685,217.47184433066315,217.47184433066315,217.47184433066315,200.7773948679581
285.0,Ensemble_rcp85,87.9122604685,200.1557930262616,200.1557930262616,85.7810541541121,83.9162486290227
286.0,NONE,116.13750239676857,235.17760307904103,248.64472946596536,254.79080056872277,227.31424740345435
286.0,Ensemble_rcp45,116.13750239676857,259.21958709865095,220.7162593078471,229.12191537485356,232.82763471622204
286.0,Ensemble_rcp85,116.13750239676857,268.8906107456369,218.3662909450281,203.5434135795543,239.33523941325927
287.0,NONE,99.36867125482962,237.88307160580703,217.50821452722283,227.12232457729067,211.95143532397262
287.0,Ensemble_rcp45,99.36867125482962,230.73864120162816,225.97568759884223,187.43104455407487,160.88198836076825
287.0,Ensemble_rcp85,99.36867125482962,240.35275125169602,222.9767908859771,199.51483425003167,166.52697040851453
288.0,NONE,76.1670760285,198.03439767409995,171.97241021374575,172.33948045966625,171.60533996782527
288.0,Ensemble_rcp45,76.1670760285,186.0128471202042,123.33560262928192,175.09250730406987,126.7310024040464
288.0,Ensemble_rcp85,76.1670760285,186.56345248908494,125.99686191220543,164.539237733856,120.9496460307988
289.0,NONE,101.8097326666552,245.62690168082017,203.0659994806193,228.0434781023473,217.67376676119667
289.0,Ensemble_rcp45,101.8097326666552,261.58724000589547,233.18324807143938,191.61423130387035,182.86760521611717
289.0,Ensemble_rcp85,101.8097326666552,259.87398334953144,228.9451921320126,201.7134284361214,167.7188095177406
290.0,NONE,113.88955186743749,222.8863127554334,248.9811979791216,257.979434263152,236.65361427
290.0,Ensemble_rcp45,113.88955186743749,240.2529087836121,204.8898401873726,241.42267950053608,200.3907220453574
290.0,Ensemble_rcp85,113.88955186743749,240.70282059781366,218.38719461341822,233.41424920774904,205.06980491305322
291.0,NONE,46.3886094306,128.59943476239823,98.88145296095577,99.0599393381416,101.73723499592921
291.0,Ensemble_rcp45,46.3886094306,128.77792113958404,111.82171530692919,112.44641762707963,105.84242167120354
291.0,Ensemble_rcp85,46.3886094306,129.75959621410618,113.42809270160174,112.44641762707964,105.84242167120352
292.0,NONE,30.990761136504997,64.70001009200166,64.51877757073557,65.51555643769916,64.51877757073557
292.0,Ensemble_rcp45,30.990761136504997,78.65491422949222,69.5026719055536,60.259813320981934,53.37297751286971
292.0,Ensemble_rcp85,30.990761136504997,78.65491422949222,70.4994507725172,66.51233530466277,54.0072913373011
293.0,NONE,14.756246825232001,34.630162586175594,33.816398974490006,34.26848986987089,33.90681715356618
293.0,Ensemble_rcp45,14.756246825232001,38.97023518183206,33.18347172095677,28.843399125300298,24.50332652964383
293.0,Ensemble_rcp85,14.756246825232001,38.97023518183206,33.816398974490006,34.17807169079471,25.7691810367103
294.0,NONE,55.154168946000006,138.3786710303708,109.32184056125851,108.06629850395123,97.48387259236095
294.0,Ensemble_rcp45,55.154168946000006,122.41535058746344,121.51853483224392,90.93711757925854,78.20233385514146
294.0,Ensemble_rcp85,55.154168946000006,136.22631321784397,135.15013431158053,120.17331119941463,88.87444134225365
295.0,NONE,72.35827804772632,181.1906337526625,168.20397075418987,178.4331916091512,159.66479508396128
295.0,Ensemble_rcp45,72.35827804772632,180.92378451296784,156.8184031938851,163.13383519999164,142.23064475724468
295.0,Ensemble_rcp85,72.35827804772632,184.3928246289982,157.2631519267095,168.0260712610601,144.3654386748018
296.0,NONE,52.67724611236486,122.0656298790551,120.29142014244096,125.34791789179133,120.20270965561025
296.0,Ensemble_rcp45,52.67724611236486,128.45278493086613,113.72684411696851,102.63803326312996,84.18625200234254
296.0,Ensemble_rcp85,52.67724611236486,131.64636245677164,117.98494748484251,104.58966397340552,91.46051192246065
297.0,NONE,46.664238172,120.7556204124408,114.85116578659591,116.08919659524081,114.08930067358368
297.0,Ensemble_rcp45,46.664238172,103.23272281315917,96.37593679604896,97.9949001612,95.23313912653063
297.0,Ensemble_rcp85,46.664238172,103.80412164791838,95.42360540478367,97.9949001612,86.66215660514284
298.0,NONE,35.10892235575,91.28319812494999,68.61794445225063,82.83928009002278,68.61794445225063
298.0,Ensemble_rcp45,35.10892235575,85.15024713116075,74.12871201188734,76.88409579170569,59.640726330906965
298.0,Ensemble_rcp85,35.10892235575,90.48324799532531,76.61744574849747,76.88409579170569,59.907376374115195
299.0,NONE,25.45043540435,57.7461603312493,52.04175239579154,50.286549954112225,47.8292665357612
299.0,Ensemble_rcp45,25.45043540435,54.41127569205861,57.4828799649974,53.79695483747086,41.59829786779966
299.0,Ensemble_rcp85,25.45043540435,55.2011167908143,57.65840020916533,53.88471495955481,45.98630397199792
300.0,NONE,17.1537159604,44.17081859803,42.283909842386,39.71085244832601,38.42432375129601
300.0,Ensemble_rcp45,17.1537159604,44.59966149704001,43.14159564040601,43.65620711921801,41.34045546456401
300.0,Ensemble_rcp85,17.1537159604,43.91351285862401,42.45544700199001,43.22736422020801,32.763597484364
301.0,NONE,15.62705159695,40.63033415207,34.65528501205971,40.262638820377056,34.65528501205971
301.0,Ensemble_rcp45,15.62705159695,29.59947420128177,25.37097788681294,29.507550368358533,24.359815724657352
301.0,Ensemble_rcp85,15.62705159695,29.59947420128177,28.036769041586762,26.198292383122062,24.359815724657352
302.0,NONE,32.388168081,79.00888326238311,70.70656412049297,73.26112385645918,67.60459872681973
302.0,Ensemble_rcp45,32.388168081,73.26112385645918,61.76560504461129,51.36489754817748,45.525903865969035
302.0,Ensemble_rcp85,32.388168081,67.2396616216817,53.00711452129862,45.52590386596903,40.05184728889861
