Stand ID,Mgmt ID,TreatmentSchedule,2015,2055
295_25120_MHD,NONE,first,TRUE,TRUE
295_25151_MCW,E45,first,TRUE,FALSE
295_25151_MCW,E85,first,TRUE,FALSE
295_25151_MCW,NONE,first,TRUE,TRUE
295_25172_MCW,E45,first,TRUE,FALSE
295_25172_MCW,E85,first,TRUE,FALSE
295_25172_MCW,NONE,first,TRUE,FALSE
295_25306_MCD,E45,first,FALSE,FALSE
295_25306_MCD,E85,first,FALSE,FALSE
295_25306_MCD,NONE,first,FALSE,FALSE
295_25336_MCD,E45,first,FALSE,FALSE
295_25336_MCD,E85,first,FALSE,FALSE
295_25336_MCD,NONE,first,FALSE,FALSE
295_81101_MCD,E45,first,TRUE,TRUE
295_81101_MCD,E85,first,TRUE,TRUE
295_81101_MCD,NONE,first,TRUE,TRUE
295_84291_MCD,E45,first,FALSE,FALSE
295_84291_MCD,E85,first,FALSE,FALSE
295_84291_MCD,NONE,first,FALSE,FALSE
295_128648_MCD,E45,first,FALSE,FALSE
295_128648_MCD,E85,first,FALSE,FALSE
295_128648_MCD,NONE,first,FALSE,FALSE
295_129875_MCD,E45,first,FALSE,FALSE
295_129875_MCD,E85,first,FALSE,FALSE
295_129875_MCD,NONE,first,FALSE,FALSE
295_136333_MHD,E45,first,TRUE,FALSE
295_136333_MHD,E85,first,TRUE,FALSE
295_136333_MHD,NONE,first,TRUE,TRUE
295_137268_MCD,E45,first,TRUE,FALSE
295_137268_MCD,E85,first,TRUE,FALSE
295_137268_MCD,NONE,first,TRUE,FALSE
295_137417_MCD,E45,first,TRUE,FALSE
295_137417_MCD,E85,first,TRUE,TRUE
295_137417_MCD,NONE,first,TRUE,TRUE
295_137471_MHD,E45,first,FALSE,FALSE
295_137471_MHD,E85,first,FALSE,FALSE
295_137471_MHD,NONE,first,FALSE,FALSE
295_137472_MCD,E45,first,TRUE,FALSE
295_137472_MCD,E85,first,TRUE,FALSE
295_137472_MCD,NONE,first,TRUE,TRUE
295_141180_MHD,E45,first,TRUE,FALSE
295_141180_MHD,E85,first,TRUE,FALSE
295_141180_MHD,NONE,first,TRUE,TRUE
295_141226_MCW,E45,first,FALSE,FALSE
295_141226_MCW,E85,first,FALSE,FALSE
295_141226_MCW,NONE,first,FALSE,FALSE
295_145350_MCD,E45,first,TRUE,FALSE
295_145350_MCD,E85,first,TRUE,FALSE
295_145350_MCD,NONE,first,TRUE,TRUE
296_8142_MCW,E45,first,FALSE,FALSE
296_8142_MCW,E85,first,FALSE,FALSE
296_8142_MCW,NONE,first,FALSE,FALSE
296_8685_MCW,E45,first,TRUE,FALSE
296_8685_MCW,E85,first,TRUE,FALSE
296_8685_MCW,NONE,first,TRUE,FALSE
296_8959_MCW,E45,first,TRUE,FALSE
296_8959_MCW,E85,first,TRUE,FALSE
296_8959_MCW,NONE,first,TRUE,FALSE
296_9024_MCD,E45,first,TRUE,TRUE
296_9024_MCD,E85,first,TRUE,TRUE
296_9024_MCD,NONE,first,TRUE,TRUE
296_9123_MCD,E45,first,TRUE,FALSE
296_9123_MCD,E85,first,TRUE,FALSE
296_9123_MCD,NONE,first,TRUE,FALSE
296_11892_MCW,E45,first,FALSE,FALSE
296_11892_MCW,E85,first,FALSE,FALSE
296_11892_MCW,NONE,first,FALSE,FALSE
296_11893_MCD,E45,first,FALSE,FALSE
296_11893_MCD,E85,first,FALSE,FALSE
296_11893_MCD,NONE,first,FALSE,FALSE
296_11955_MCW,E45,first,FALSE,FALSE
296_11955_MCW,E85,first,FALSE,FALSE
296_11955_MCW,NONE,first,FALSE,FALSE
296_13333_MCD,E45,first,TRUE,TRUE
296_13333_MCD,E85,first,TRUE,TRUE
296_13333_MCD,NONE,first,TRUE,TRUE
296_13651_MCW,E45,first,FALSE,FALSE
296_13651_MCW,E85,first,FALSE,FALSE
296_13651_MCW,NONE,first,FALSE,FALSE
296_14234_MCW,E45,first,TRUE,TRUE
296_14234_MCW,E85,first,TRUE,TRUE
296_14234_MCW,NONE,first,TRUE,TRUE
296_14292_MCD,E45,first,FALSE,FALSE
296_14292_MCD,E85,first,FALSE,FALSE
296_14292_MCD,NONE,first,FALSE,FALSE
296_14452_MCW,E45,first,TRUE,FALSE
296_14452_MCW,E85,first,TRUE,FALSE
296_14452_MCW,NONE,first,TRUE,TRUE
296_14498_MCD,E45,first,TRUE,FALSE
296_14498_MCD,E85,first,TRUE,FALSE
296_14498_MCD,NONE,first,TRUE,TRUE
296_20674_MCW,E45,first,TRUE,FALSE
296_20674_MCW,E85,first,TRUE,FALSE
296_20674_MCW,NONE,first,TRUE,FALSE
296_21178_MCD,E45,first,TRUE,TRUE
296_21178_MCD,E85,first,TRUE,TRUE
296_21178_MCD,NONE,first,TRUE,TRUE
296_21274_MCW,E45,first,FALSE,FALSE
296_21274_MCW,E85,first,FALSE,FALSE
296_21274_MCW,NONE,first,FALSE,FALSE
296_24402_MCD,E45,first,TRUE,FALSE
296_24402_MCD,E85,first,TRUE,TRUE
296_24402_MCD,NONE,first,TRUE,TRUE
296_24845_MCD,E45,first,FALSE,FALSE
296_24845_MCD,E85,first,FALSE,FALSE
296_24845_MCD,NONE,first,FALSE,FALSE
296_24945_MCD,E45,first,FALSE,FALSE
296_24945_MCD,E85,first,FALSE,FALSE
296_24945_MCD,NONE,first,FALSE,FALSE
296_25120_MCW,E45,first,TRUE,FALSE
296_25120_MCW,E85,first,TRUE,FALSE
296_25120_MCW,NONE,first,TRUE,TRUE
296_25152_MCD,E45,first,FALSE,FALSE
296_25152_MCD,E85,first,FALSE,FALSE
296_25152_MCD,NONE,first,FALSE,FALSE
296_25306_MCD,E45,first,FALSE,FALSE
296_25306_MCD,E85,first,FALSE,FALSE
296_25306_MCD,NONE,first,FALSE,FALSE
296_84291_MCW,E45,first,FALSE,FALSE
296_84291_MCW,E85,first,FALSE,FALSE
296_84291_MCW,NONE,first,FALSE,FALSE
296_85910_MCD,E45,first,TRUE,TRUE
296_85910_MCD,E85,first,TRUE,TRUE
296_85910_MCD,NONE,first,TRUE,TRUE
296_93760_MCW,E45,first,FALSE,FALSE
296_93760_MCW,E85,first,FALSE,FALSE
296_93760_MCW,NONE,first,FALSE,FALSE
296_129875_MCD,E45,first,FALSE,FALSE
296_129875_MCD,E85,first,FALSE,FALSE
296_129875_MCD,NONE,first,FALSE,FALSE
296_130409_MCD,E45,first,FALSE,TRUE
296_130409_MCD,E85,first,FALSE,TRUE
296_130409_MCD,NONE,first,TRUE,FALSE
296_136333_MCW,E45,first,FALSE,TRUE
296_136333_MCW,E85,first,FALSE,TRUE
296_136333_MCW,NONE,first,FALSE,TRUE
296_137268_MCD,E45,first,TRUE,FALSE
296_137268_MCD,E85,first,TRUE,FALSE
296_137268_MCD,NONE,first,TRUE,FALSE
296_137367_MCD,E45,first,FALSE,FALSE
296_137367_MCD,E85,first,FALSE,FALSE
296_137367_MCD,NONE,first,FALSE,FALSE
296_137417_MCW,E45,first,TRUE,TRUE
296_137417_MCW,E85,first,TRUE,TRUE
296_137417_MCW,NONE,first,TRUE,TRUE
296_137472_MCD,E45,first,TRUE,FALSE
296_137472_MCD,E85,first,TRUE,FALSE
296_137472_MCD,NONE,first,TRUE,TRUE
296_137492_MCW,E45,first,FALSE,TRUE
296_137492_MCW,E85,first,FALSE,TRUE
296_137492_MCW,NONE,first,FALSE,TRUE
296_140973_MCW,E45,first,FALSE,FALSE
296_140973_MCW,E85,first,FALSE,FALSE
296_140973_MCW,NONE,first,FALSE,FALSE
296_145213_MCD,E45,first,TRUE,FALSE
296_145213_MCD,E85,first,TRUE,FALSE
296_145213_MCD,NONE,first,TRUE,TRUE
296_145350_MCW,E45,first,TRUE,FALSE
296_145350_MCW,E85,first,TRUE,FALSE
296_145350_MCW,NONE,first,TRUE,TRUE
297_9024_MCW,E45,first,TRUE,FALSE
297_9024_MCW,E85,first,TRUE,FALSE
297_9024_MCW,NONE,first,TRUE,FALSE
297_14452_MCD,E45,first,TRUE,FALSE
297_14452_MCD,E85,first,TRUE,FALSE
297_14452_MCD,NONE,first,TRUE,TRUE
297_14528_MCW,E45,first,TRUE,FALSE
297_14528_MCW,E85,first,TRUE,FALSE
297_14528_MCW,NONE,first,TRUE,FALSE
297_20674_MCW,E45,first,FALSE,FALSE
297_20674_MCW,E85,first,FALSE,FALSE
297_20674_MCW,NONE,first,TRUE,FALSE
297_21178_MCW,E45,first,TRUE,FALSE
297_21178_MCW,E85,first,TRUE,FALSE
297_21178_MCW,NONE,first,TRUE,FALSE
297_25090_MCW,E45,first,TRUE,FALSE
297_25090_MCW,E85,first,TRUE,FALSE
297_25090_MCW,NONE,first,TRUE,FALSE
297_25120_MCW,E45,first,TRUE,FALSE
297_25120_MCW,E85,first,TRUE,FALSE
297_25120_MCW,NONE,first,TRUE,TRUE
297_25172_MCW,E45,first,TRUE,FALSE
297_25172_MCW,E85,first,TRUE,FALSE
297_25172_MCW,NONE,first,TRUE,FALSE
297_84334_MCD,E45,first,FALSE,FALSE
297_84334_MCD,E85,first,FALSE,FALSE
297_84334_MCD,NONE,first,FALSE,TRUE
297_85910_MCW,E45,first,TRUE,TRUE
297_85910_MCW,E85,first,TRUE,TRUE
297_85910_MCW,NONE,first,TRUE,TRUE
297_128648_MCW,E45,first,FALSE,FALSE
297_128648_MCW,E85,first,FALSE,FALSE
297_128648_MCW,NONE,first,FALSE,FALSE
297_129875_MCW,E45,first,FALSE,FALSE
297_129875_MCW,E85,first,FALSE,FALSE
297_129875_MCW,NONE,first,FALSE,FALSE
297_133652_MCW,E45,first,FALSE,FALSE
297_133652_MCW,E85,first,FALSE,FALSE
297_133652_MCW,NONE,first,FALSE,FALSE
297_136333_MCD,E45,first,FALSE,FALSE
297_136333_MCD,E85,first,FALSE,FALSE
297_136333_MCD,NONE,first,FALSE,TRUE
297_137472_MCW,E45,first,TRUE,FALSE
297_137472_MCW,E85,first,TRUE,FALSE
297_137472_MCW,NONE,first,TRUE,TRUE
297_141180_MCW,E45,first,TRUE,FALSE
297_141180_MCW,E85,first,TRUE,FALSE
297_141180_MCW,NONE,first,TRUE,TRUE
298_9024_MCD,E45,first,TRUE,TRUE
298_9024_MCD,E85,first,TRUE,TRUE
298_9024_MCD,NONE,first,TRUE,TRUE
298_14451_MCD,E45,first,FALSE,FALSE
298_14451_MCD,E85,first,FALSE,FALSE
298_14451_MCD,NONE,first,FALSE,FALSE
298_14452_MCD,E45,first,TRUE,FALSE
298_14452_MCD,E85,first,TRUE,FALSE
298_14452_MCD,NONE,first,TRUE,TRUE
298_14528_MCD,E45,first,TRUE,FALSE
298_14528_MCD,E85,first,TRUE,FALSE
298_14528_MCD,NONE,first,TRUE,FALSE
298_21178_MCD,E45,first,TRUE,TRUE
298_21178_MCD,E85,first,TRUE,TRUE
298_21178_MCD,NONE,first,TRUE,TRUE
298_25172_MCD,E45,first,TRUE,FALSE
298_25172_MCD,E85,first,TRUE,FALSE
298_25172_MCD,NONE,first,TRUE,FALSE
298_129875_MCD,E45,first,FALSE,FALSE
298_129875_MCD,E85,first,FALSE,FALSE
298_129875_MCD,NONE,first,FALSE,FALSE
298_136333_MCD,E45,first,FALSE,FALSE
298_136333_MCD,E85,first,FALSE,FALSE
298_136333_MCD,NONE,first,FALSE,TRUE
298_137268_MCD,E45,first,TRUE,FALSE
298_137268_MCD,E85,first,TRUE,FALSE
298_137268_MCD,NONE,first,TRUE,FALSE
298_137472_MCD,E45,first,TRUE,FALSE
298_137472_MCD,E85,first,TRUE,FALSE
298_137472_MCD,NONE,first,TRUE,TRUE
298_137492_MCD,E45,first,FALSE,FALSE
298_137492_MCD,E85,first,FALSE,FALSE
298_137492_MCD,NONE,first,FALSE,TRUE
298_141180_MCD,E45,first,TRUE,FALSE
298_141180_MCD,E85,first,TRUE,FALSE
298_141180_MCD,NONE,first,TRUE,TRUE
299_2928_MCW,E45,first,FALSE,FALSE
299_2928_MCW,E85,first,FALSE,FALSE
299_2928_MCW,NONE,first,FALSE,TRUE
299_13091_MCW,E45,first,TRUE,FALSE
299_13091_MCW,E85,first,TRUE,FALSE
299_13091_MCW,NONE,first,TRUE,TRUE
299_13239_MHD,E45,first,FALSE,FALSE
299_13239_MHD,E85,first,FALSE,FALSE
299_13239_MHD,NONE,first,FALSE,FALSE
299_14346_MCW,E45,first,FALSE,FALSE
299_14346_MCW,E85,first,FALSE,FALSE
299_14346_MCW,NONE,first,FALSE,TRUE
299_14451_MHD,E45,first,FALSE,FALSE
299_14451_MHD,E85,first,FALSE,FALSE
299_14451_MHD,NONE,first,FALSE,FALSE
299_14600_LPD,E45,first,FALSE,FALSE
299_14600_LPD,E85,first,FALSE,FALSE
299_14600_LPD,NONE,first,FALSE,FALSE
299_21209_MCW,E45,first,FALSE,FALSE
299_21209_MCW,E85,first,FALSE,FALSE
299_21209_MCW,NONE,first,FALSE,FALSE
299_24218_MCW,E45,first,FALSE,FALSE
299_24218_MCW,E85,first,FALSE,FALSE
299_24218_MCW,NONE,first,TRUE,TRUE
299_25088_MHD,E45,first,TRUE,TRUE
299_25088_MHD,E85,first,TRUE,TRUE
299_25088_MHD,NONE,first,TRUE,TRUE
299_25253_MHD,E45,first,TRUE,FALSE
299_25253_MHD,E85,first,TRUE,FALSE
299_25253_MHD,NONE,first,TRUE,TRUE
299_75403_MHD,E45,first,FALSE,FALSE
299_75403_MHD,E85,first,FALSE,FALSE
299_75403_MHD,NONE,first,FALSE,FALSE
299_81109_MCW,E45,first,FALSE,FALSE
299_81109_MCW,E85,first,FALSE,FALSE
299_81109_MCW,NONE,first,FALSE,FALSE
299_81141_MCW,E45,first,FALSE,FALSE
299_81141_MCW,E85,first,FALSE,FALSE
299_81141_MCW,NONE,first,FALSE,FALSE
299_83057_MCW,E45,first,TRUE,FALSE
299_83057_MCW,E85,first,TRUE,FALSE
299_83057_MCW,NONE,first,TRUE,TRUE
299_84053_MCW,E45,first,TRUE,FALSE
299_84053_MCW,E85,first,TRUE,FALSE
299_84053_MCW,NONE,first,TRUE,TRUE
299_84088_MCW,E45,first,FALSE,FALSE
299_84088_MCW,E85,first,FALSE,FALSE
299_84088_MCW,NONE,first,FALSE,FALSE
299_94106_MCW,E45,first,FALSE,FALSE
299_94106_MCW,E85,first,FALSE,FALSE
299_94106_MCW,NONE,first,FALSE,FALSE
299_130578_MCW,E45,first,FALSE,FALSE
299_130578_MCW,E85,first,FALSE,FALSE
299_130578_MCW,NONE,first,FALSE,TRUE
299_133913_MHD,E45,first,FALSE,TRUE
299_133913_MHD,E85,first,FALSE,TRUE
299_133913_MHD,NONE,first,FALSE,TRUE
299_135147_MHD,E45,first,TRUE,TRUE
299_135147_MHD,E85,first,TRUE,TRUE
299_135147_MHD,NONE,first,TRUE,TRUE
299_137444_MHD,E45,first,TRUE,TRUE
299_137444_MHD,E85,first,TRUE,TRUE
299_137444_MHD,NONE,first,TRUE,TRUE
299_137471_MHD,E45,first,FALSE,FALSE
299_137471_MHD,E85,first,FALSE,FALSE
299_137471_MHD,NONE,first,FALSE,FALSE
299_140949_MCW,E45,first,TRUE,FALSE
299_140949_MCW,E85,first,TRUE,FALSE
299_140949_MCW,NONE,first,TRUE,TRUE
299_145200_MHD,E45,first,TRUE,TRUE
299_145200_MHD,E85,first,TRUE,TRUE
299_145200_MHD,NONE,first,TRUE,TRUE
299_145522_MHD,E45,first,TRUE,TRUE
299_145522_MHD,E85,first,TRUE,FALSE
299_145522_MHD,NONE,first,TRUE,TRUE
300_14451_MHD,E45,first,FALSE,FALSE
300_14451_MHD,E85,first,FALSE,FALSE
300_14451_MHD,NONE,first,FALSE,FALSE
300_14452_MHD,E45,first,TRUE,FALSE
300_14452_MHD,E85,first,TRUE,FALSE
300_14452_MHD,NONE,first,TRUE,TRUE
300_24981_MHD,E45,first,TRUE,TRUE
300_24981_MHD,E85,first,TRUE,FALSE
300_24981_MHD,NONE,first,TRUE,TRUE
300_25150_MHD,E45,first,TRUE,FALSE
300_25150_MHD,E85,first,TRUE,FALSE
300_25150_MHD,NONE,first,TRUE,TRUE
300_25253_MHD,E45,first,TRUE,FALSE
300_25253_MHD,E85,first,TRUE,FALSE
300_25253_MHD,NONE,first,TRUE,TRUE
300_78788_MHD,E45,first,TRUE,FALSE
300_78788_MHD,E85,first,TRUE,FALSE
300_78788_MHD,NONE,first,TRUE,TRUE
300_83057_MHD,E45,first,TRUE,TRUE
300_83057_MHD,E85,first,TRUE,FALSE
300_83057_MHD,NONE,first,TRUE,TRUE
300_130578_MHD,E45,first,FALSE,TRUE
300_130578_MHD,E85,first,FALSE,TRUE
300_130578_MHD,NONE,first,FALSE,TRUE
300_137417_MHD,E45,first,TRUE,FALSE
300_137417_MHD,E85,first,TRUE,FALSE
300_137417_MHD,NONE,first,TRUE,TRUE
300_145522_MHD,E45,first,TRUE,TRUE
300_145522_MHD,E85,first,TRUE,FALSE
300_145522_MHD,NONE,first,TRUE,TRUE
301_8685_MCD,E45,first,TRUE,FALSE
301_8685_MCD,E85,first,TRUE,FALSE
301_8685_MCD,NONE,first,TRUE,FALSE
301_9024_MCW,E45,first,FALSE,FALSE
301_9024_MCW,E85,first,FALSE,FALSE
301_9024_MCW,NONE,first,TRUE,FALSE
301_14292_MCD,E45,first,FALSE,FALSE
301_14292_MCD,E85,first,FALSE,FALSE
301_14292_MCD,NONE,first,FALSE,FALSE
301_14453_MCD,E45,first,FALSE,FALSE
301_14453_MCD,E85,first,FALSE,FALSE
301_14453_MCD,NONE,first,TRUE,TRUE
301_14498_MCD,E45,first,FALSE,FALSE
301_14498_MCD,E85,first,FALSE,FALSE
301_14498_MCD,NONE,first,TRUE,TRUE
301_25151_MCD,E45,first,FALSE,FALSE
301_25151_MCD,E85,first,FALSE,FALSE
301_25151_MCD,NONE,first,TRUE,TRUE
301_84291_MCD,E45,first,FALSE,FALSE
301_84291_MCD,E85,first,FALSE,FALSE
301_84291_MCD,NONE,first,FALSE,FALSE
301_129875_MCD,E45,first,FALSE,FALSE
301_129875_MCD,E85,first,FALSE,FALSE
301_129875_MCD,NONE,first,FALSE,FALSE
301_137268_MCD,E45,first,TRUE,FALSE
301_137268_MCD,E85,first,TRUE,FALSE
301_137268_MCD,NONE,first,TRUE,FALSE
301_137472_MCD,E45,first,FALSE,FALSE
301_137472_MCD,E85,first,FALSE,FALSE
301_137472_MCD,NONE,first,TRUE,TRUE
302_2331_MCW,E45,first,FALSE,FALSE
302_2331_MCW,E85,first,FALSE,FALSE
302_2331_MCW,NONE,first,FALSE,FALSE
302_8959_MCW,E45,first,FALSE,FALSE
302_8959_MCW,E85,first,FALSE,FALSE
302_8959_MCW,NONE,first,FALSE,FALSE
302_11891_MCW,E45,first,FALSE,FALSE
302_11891_MCW,E85,first,FALSE,FALSE
302_11891_MCW,NONE,first,FALSE,FALSE
302_12114_MCW,E45,first,FALSE,FALSE
302_12114_MCW,E85,first,FALSE,FALSE
302_12114_MCW,NONE,first,FALSE,FALSE
302_12833_MCW,E45,first,TRUE,FALSE
302_12833_MCW,E85,first,TRUE,FALSE
302_12833_MCW,NONE,first,TRUE,TRUE
302_13389_MCW,E45,first,FALSE,FALSE
302_13389_MCW,E85,first,FALSE,FALSE
302_13389_MCW,NONE,first,FALSE,FALSE
302_13575_MCW,E45,first,FALSE,FALSE
302_13575_MCW,E85,first,FALSE,FALSE
302_13575_MCW,NONE,first,FALSE,FALSE
302_14408_MCW,E45,first,TRUE,FALSE
302_14408_MCW,E85,first,TRUE,FALSE
302_14408_MCW,NONE,first,TRUE,FALSE
302_21112_MCW,E45,first,TRUE,FALSE
302_21112_MCW,E85,first,TRUE,FALSE
302_21112_MCW,NONE,first,TRUE,FALSE
302_21177_MCW,E45,first,FALSE,FALSE
302_21177_MCW,E85,first,FALSE,FALSE
302_21177_MCW,NONE,first,FALSE,TRUE
302_21307_MCW,E45,first,TRUE,TRUE
302_21307_MCW,E85,first,TRUE,TRUE
302_21307_MCW,NONE,first,TRUE,TRUE
302_23423_MCW,E45,first,FALSE,FALSE
302_23423_MCW,E85,first,FALSE,FALSE
302_23423_MCW,NONE,first,FALSE,FALSE
302_23446_MCW,E45,first,FALSE,FALSE
302_23446_MCW,E85,first,FALSE,FALSE
302_23446_MCW,NONE,first,FALSE,FALSE
302_23546_MCW,E45,first,TRUE,FALSE
302_23546_MCW,E85,first,TRUE,FALSE
302_23546_MCW,NONE,first,TRUE,TRUE
302_23578_MCW,E45,first,FALSE,FALSE
302_23578_MCW,E85,first,FALSE,FALSE
302_23578_MCW,NONE,first,FALSE,FALSE
302_24337_MCW,E45,first,FALSE,FALSE
302_24337_MCW,E85,first,FALSE,FALSE
302_24337_MCW,NONE,first,FALSE,FALSE
302_24403_MCW,E45,first,FALSE,FALSE
302_24403_MCW,E85,first,FALSE,FALSE
302_24403_MCW,NONE,first,FALSE,FALSE
302_24441_MCW,E45,first,FALSE,FALSE
302_24441_MCW,E85,first,FALSE,FALSE
302_24441_MCW,NONE,first,FALSE,FALSE
302_24482_MCW,E45,first,FALSE,FALSE
302_24482_MCW,E85,first,FALSE,FALSE
302_24482_MCW,NONE,first,FALSE,FALSE
302_24563_MCW,E45,first,FALSE,FALSE
302_24563_MCW,E85,first,FALSE,FALSE
302_24563_MCW,NONE,first,FALSE,FALSE
302_24817_MCW,E45,first,FALSE,FALSE
302_24817_MCW,E85,first,FALSE,FALSE
302_24817_MCW,NONE,first,FALSE,FALSE
302_24845_MCW,E45,first,FALSE,FALSE
302_24845_MCW,E85,first,FALSE,FALSE
302_24845_MCW,NONE,first,FALSE,FALSE
302_25053_MCW,E45,first,FALSE,FALSE
302_25053_MCW,E85,first,FALSE,FALSE
302_25053_MCW,NONE,first,FALSE,FALSE
302_29476_MCW,E45,first,FALSE,FALSE
302_29476_MCW,E85,first,FALSE,FALSE
302_29476_MCW,NONE,first,FALSE,FALSE
302_81101_MCW,E45,first,TRUE,TRUE
302_81101_MCW,E85,first,TRUE,TRUE
302_81101_MCW,NONE,first,TRUE,TRUE
302_84334_MCW,E45,first,FALSE,FALSE
302_84334_MCW,E85,first,FALSE,FALSE
302_84334_MCW,NONE,first,FALSE,TRUE
302_86176_MCW,E45,first,TRUE,FALSE
302_86176_MCW,E85,first,TRUE,FALSE
302_86176_MCW,NONE,first,TRUE,TRUE
302_93859_MCW,E45,first,FALSE,FALSE
302_93859_MCW,E85,first,FALSE,FALSE
302_93859_MCW,NONE,first,FALSE,FALSE
302_94115_MCW,E45,first,FALSE,FALSE
302_94115_MCW,E85,first,FALSE,FALSE
302_94115_MCW,NONE,first,FALSE,FALSE
302_128648_MCW,E45,first,FALSE,FALSE
302_128648_MCW,E85,first,FALSE,FALSE
302_128648_MCW,NONE,first,FALSE,FALSE
302_130631_MCW,E45,first,FALSE,FALSE
302_130631_MCW,E85,first,FALSE,FALSE
302_130631_MCW,NONE,first,FALSE,FALSE
302_130881_MCW,E45,first,FALSE,FALSE
302_130881_MCW,E85,first,FALSE,FALSE
302_130881_MCW,NONE,first,FALSE,FALSE
302_133313_MCW,E45,first,FALSE,FALSE
302_133313_MCW,E85,first,FALSE,FALSE
302_133313_MCW,NONE,first,FALSE,FALSE
302_133652_MCW,E45,first,FALSE,FALSE
302_133652_MCW,E85,first,FALSE,FALSE
302_133652_MCW,NONE,first,FALSE,FALSE
302_136898_MCW,E45,first,TRUE,TRUE
302_136898_MCW,E85,first,TRUE,TRUE
302_136898_MCW,NONE,first,TRUE,TRUE
302_137000_MCW,E45,first,FALSE,FALSE
302_137000_MCW,E85,first,FALSE,FALSE
302_137000_MCW,NONE,first,FALSE,FALSE
302_137256_MCW,E45,first,FALSE,FALSE
302_137256_MCW,E85,first,FALSE,FALSE
302_137256_MCW,NONE,first,FALSE,FALSE
302_137268_MCW,E45,first,TRUE,FALSE
302_137268_MCW,E85,first,TRUE,FALSE
302_137268_MCW,NONE,first,TRUE,FALSE
302_137471_MCW,E45,first,FALSE,FALSE
302_137471_MCW,E85,first,FALSE,FALSE
302_137471_MCW,NONE,first,FALSE,FALSE
302_145213_MCW,E45,first,TRUE,FALSE
302_145213_MCW,E85,first,TRUE,FALSE
302_145213_MCW,NONE,first,TRUE,TRUE
302_145350_MCW,E45,first,TRUE,FALSE
302_145350_MCW,E85,first,TRUE,FALSE
302_145350_MCW,NONE,first,TRUE,FALSE
0_2331_MCW,E45,none,FALSE,TRUE
0_2331_MCW,E85,none,FALSE,TRUE
0_2331_MCW,NONE,none,FALSE,TRUE
0_2642_MHD,E45,none,FALSE,FALSE
0_2642_MHD,E85,none,FALSE,FALSE
0_2642_MHD,NONE,none,FALSE,FALSE
0_9024_MCD,E45,none,FALSE,FALSE
0_9024_MCD,E85,none,FALSE,FALSE
0_9024_MCD,NONE,none,TRUE,TRUE
0_13091_MCW,E45,none,TRUE,FALSE
0_13091_MCW,E85,none,TRUE,FALSE
0_13091_MCW,NONE,none,TRUE,TRUE
0_13239_MHD,E45,none,FALSE,FALSE
0_13239_MHD,E85,none,FALSE,FALSE
0_13239_MHD,NONE,none,FALSE,FALSE
0_14451_MCW,E45,none,FALSE,FALSE
0_14451_MCW,E85,none,FALSE,FALSE
0_14451_MCW,NONE,none,FALSE,FALSE
0_14452_MCD,E45,none,TRUE,FALSE
0_14452_MCD,E85,none,TRUE,FALSE
0_14452_MCD,NONE,none,TRUE,TRUE
0_14453_MCD,E45,none,TRUE,FALSE
0_14453_MCD,E85,none,TRUE,FALSE
0_14453_MCD,NONE,none,TRUE,TRUE
0_14498_MCD,E45,none,TRUE,FALSE
0_14498_MCD,E85,none,TRUE,FALSE
0_14498_MCD,NONE,none,TRUE,TRUE
0_20760_MCW,E45,none,TRUE,FALSE
0_20760_MCW,E85,none,TRUE,FALSE
0_20760_MCW,NONE,none,TRUE,TRUE
0_21112_MCD,E45,none,TRUE,TRUE
0_21112_MCD,E85,none,TRUE,TRUE
0_21112_MCD,NONE,none,TRUE,TRUE
0_21178_MHD,E45,none,TRUE,FALSE
0_21178_MHD,E85,none,TRUE,FALSE
0_21178_MHD,NONE,none,TRUE,TRUE
0_21307_MCW,E45,none,TRUE,TRUE
0_21307_MCW,E85,none,TRUE,TRUE
0_21307_MCW,NONE,none,TRUE,TRUE
0_21345_MHD,E45,none,FALSE,FALSE
0_21345_MHD,E85,none,FALSE,FALSE
0_21345_MHD,NONE,none,TRUE,TRUE
0_24218_MCW,E45,none,TRUE,TRUE
0_24218_MCW,E85,none,TRUE,FALSE
0_24218_MCW,NONE,none,TRUE,TRUE
0_24236_MHD,E45,none,TRUE,FALSE
0_24236_MHD,E85,none,TRUE,FALSE
0_24236_MHD,NONE,none,TRUE,TRUE
0_24237_MHD,E45,none,FALSE,FALSE
0_24237_MHD,E85,none,FALSE,FALSE
0_24237_MHD,NONE,none,TRUE,TRUE
0_24240_MCD,E45,none,TRUE,FALSE
0_24240_MCD,E85,none,TRUE,FALSE
0_24240_MCD,NONE,none,TRUE,TRUE
0_24259_MCD,E45,none,FALSE,FALSE
0_24259_MCD,E85,none,FALSE,FALSE
0_24259_MCD,NONE,none,FALSE,TRUE
0_24360_MCW,E45,none,FALSE,FALSE
0_24360_MCW,E85,none,FALSE,FALSE
0_24360_MCW,NONE,none,FALSE,FALSE
0_24817_LPD,E45,none,FALSE,FALSE
0_24817_LPD,E85,none,FALSE,FALSE
0_24817_LPD,NONE,none,FALSE,FALSE
0_25151_MCD,E45,none,FALSE,FALSE
0_25151_MCD,E85,none,FALSE,FALSE
0_25151_MCD,NONE,none,TRUE,TRUE
0_84088_MCW,E45,none,FALSE,FALSE
0_84088_MCW,E85,none,FALSE,FALSE
0_84088_MCW,NONE,none,FALSE,FALSE
0_85910_MCD,E45,none,TRUE,FALSE
0_85910_MCD,E85,none,FALSE,FALSE
0_85910_MCD,NONE,none,TRUE,TRUE
