Stand_GNN_PAG,ClimateScenario,Year,TEMFM1,TreatmentAssignment
162_137268_MCD,NONE,2095,13,trtIn2
61_94203_MHD,NONE,2095,9,trtIn2
112_29477_MCD,NONE,2095,12,trtIn2
91_24437_MHD,NONE,2095,5,trtIn2
63_25120_MHD,NONE,2095,13,trtIn2
185_13970_MHD,NONE,2095,9,trtIn2
85_149639_MHD,NONE,2095,13,trtIn2
133_149512_MCD,NONE,2095,9,trtIn2
162_25253_MCW,NONE,2095,13,trtIn2
72_20674_MHD,NONE,2095,13,trtIn2
50_133889_MCW,NONE,2095,13,trtIn2
95_24382_MCD,NONE,2095,9,trtIn2
20_25052_MHD,NONE,2095,13,trtIn2
1_8994_MHD,NONE,2095,9,trtIn2
25_84053_MHD,NONE,2095,13,trtIn2
185_21148_MHD,NONE,2095,9,trtIn2
177_145522_MCW,NONE,2095,9,trtIn2
164_149639_MHD,NONE,2095,13,trtIn2
300_14451_MHD,NONE,2095,13,trtIn2
214_13033_MCW,NONE,2095,13,trtIn2
123_136898_MHD,NONE,2095,9,trtIn2
98_84053_MCW,NONE,2095,12,trtIn2
114_14292_MCD,NONE,2095,13,trtIn2
66_93981_MCD,NONE,2095,13,trtIn2
135_8142_MCW,NONE,2095,5,trtIn2
299_137471_MHD,NONE,2095,13,trtIn2
117_25052_MCW,NONE,2095,9,trtIn2
113_21178_MCD,NONE,2095,13,trtIn2
54_83060_MCW,NONE,2095,13,trtIn2
15_14347_MCW,NONE,2095,13,trtIn2
4_25088_LPD,NONE,2095,5,trtIn2
37_130881_MCW,NONE,2095,5,trtIn2
61_24337_MHD,NONE,2095,13,trtIn2
3_24440_MHD,NONE,2095,9,trtIn2
209_25088_MHD,NONE,2095,9,trtIn2
125_137491_MHD,NONE,2095,5,trtIn2
57_13239_MHD,NONE,2095,13,trtIn2
12_133913_MCW,NONE,2095,13,trtIn2
35_133889_MCW,NONE,2095,13,trtIn2
186_129875_MCD,NONE,2095,13,trtIn2
108_145522_MHD,NONE,2095,9,trtIn2
37_24337_MCW,NONE,2095,9,trtIn2
61_137256_MHD,NONE,2095,13,trtIn2
122_149362_MCW,NONE,2095,9,trtIn2
70_24240_MCD,NONE,2095,9,trtIn2
101_133281_MCW,NONE,2095,9,trtIn2
67_25516_MHD,NONE,2095,13,trtIn2
9_149870_MCD,NONE,2095,12,trtIn2
196_78787_MHD,NONE,2095,9,trtIn2
73_84053_MCW,NONE,2095,9,trtIn2
145_133151_MHD,NONE,2095,13,trtIn2
101_130881_MCW,NONE,2095,5,trtIn2
53_90854_MCD,NONE,2095,5,trtIn2
19_25052_MHD,NONE,2095,13,trtIn2
84_24481_MHD,NONE,2095,13,trtIn2
18_136257_MHD,NONE,2095,13,trtIn2
100_2929_MCW,NONE,2095,9,trtIn2
18_78828_MHD,NONE,2095,13,trtIn2
122_14234_MHD,NONE,2095,13,trtIn2
58_25120_MHD,NONE,2095,13,trtIn2
3_129921_MHD,NONE,2095,9,trtIn2
102_87589_MCW,NONE,2095,9,trtIn2
54_135075_MCW,NONE,2095,5,trtIn2
160_8994_MHD,NONE,2095,9,trtIn2
175_145522_MHD,NONE,2095,9,trtIn2
222_149408_MHD,NONE,2095,9,trtIn2
65_84334_MCD,NONE,2095,13,trtIn2
26_25253_MHD,NONE,2095,13,trtIn2
117_86176_MHD,NONE,2095,13,trtIn2
141_14525_MHD,NONE,2095,5,trtIn2
208_137417_MCW,NONE,2095,9,trtIn2
164_25088_MHD,NONE,2095,9,trtIn2
57_8959_MHD,NONE,2095,13,trtIn2
284_136333_MCW,NONE,2095,13,trtIn2
91_20840_MHD,NONE,2095,13,trtIn2
1_14451_MHD,NONE,2095,13,trtIn2
212_149321_LPD,NONE,2095,5,trtIn2
154_14600_MHD,NONE,2095,13,trtIn2
194_84334_LPD,NONE,2095,5,trtIn2
108_21112_MHD,NONE,2095,13,trtIn2
6_133652_MCW,NONE,2095,13,trtIn2
55_13333_MCW,NONE,2095,5,trtIn2
25_25150_MHD,NONE,2095,13,trtIn2
55_13334_MCW,NONE,2095,9,trtIn2
275_100791_MCD,NONE,2095,9,trtIn2
8_24481_MHD,NONE,2095,9,trtIn2
18_24981_MHD,NONE,2095,13,trtIn2
145_14600_MCW,NONE,2095,13,trtIn2
64_145522_MCW,NONE,2095,9,trtIn2
21_130578_MHD,NONE,2095,9,trtIn2
31_13302_MHD,NONE,2095,13,trtIn2
21_2928_MHD,NONE,2095,9,trtIn2
115_12833_MHD,NONE,2095,13,trtIn2
104_9024_MCW,NONE,2095,13,trtIn2
25_83057_MHD,NONE,2095,9,trtIn2
5_145522_MHD,NONE,2095,9,trtIn2
294_24758_MCW,NONE,2095,9,trtIn2
24_14345_MHD,NONE,2095,13,trtIn2
33_2932_LPD,NONE,2095,5,trtIn2
61_26661_MHD,NONE,2095,13,trtIn2
98_140949_MCW,NONE,2095,9,trtIn2
54_13656_MCW,NONE,2095,8,trtIn2
114_20806_MCD,NONE,2095,9,trtIn2
240_141109_MHD,NONE,2095,13,trtIn2
163_24617_MCD,NONE,2095,13,trtIn2
222_84291_MHD,NONE,2095,13,trtIn2
74_14525_MHD,NONE,2095,5,trtIn2
149_137471_MCW,NONE,2095,13,trtIn2
91_129921_MHD,NONE,2095,9,trtIn2
94_9057_MCD,NONE,2095,13,trtIn2
100_25172_MCW,NONE,2095,13,trtIn2
214_24240_MCW,NONE,2095,9,trtIn2
134_149252_MCD,NONE,2095,9,trtIn2
108_25120_MHD,NONE,2095,13,trtIn2
20_21022_MHD,NONE,2095,13,trtIn2
77_24382_MCW,NONE,2095,13,trtIn2
296_25120_MCW,NONE,2095,12,trtIn2
106_20760_MCW,NONE,2095,12,trtIn2
102_23546_MCW,NONE,2095,12,trtIn2
65_25172_MCD,NONE,2095,13,trtIn2
98_21209_MCW,NONE,2095,13,trtIn2
21_25052_MHD,NONE,2095,13,trtIn2
177_136898_MCW,NONE,2095,9,trtIn2
114_84291_MCD,NONE,2095,13,trtIn2
59_25019_MHD,NONE,2095,9,trtIn2
69_81101_MCW,NONE,2095,13,trtIn2
55_140973_MCW,NONE,2095,12,trtIn2
53_13656_MCD,NONE,2095,8,trtIn2
53_13651_MCD,NONE,2095,13,trtIn2
72_9157_MHD,NONE,2095,9,trtIn2
170_24361_MCD,NONE,2095,5,trtIn2
160_21148_MHD,NONE,2095,9,trtIn2
20_141067_MHD,NONE,2095,12,trtIn2
95_84088_MCD,NONE,2095,5,trtIn2
34_145200_MHD,NONE,2095,5,trtIn2
284_14234_MCW,NONE,2095,9,trtIn2
58_133913_MHD,NONE,2095,13,trtIn2
67_20806_MCW,NONE,2095,9,trtIn2
276_141014_MCD,NONE,2095,5,trtIn2
64_24337_MHD,NONE,2095,13,trtIn2
20_23546_MHD,NONE,2095,13,trtIn2
195_8959_MHD,NONE,2095,13,trtIn2
76_136257_MHD,NONE,2095,13,trtIn2
64_15054_MHD,NONE,2095,9,trtIn2
58_12833_MHD,NONE,2095,13,trtIn2
43_25020_MCD,NONE,2095,13,trtIn2
80_25120_MHD,NONE,2095,13,trtIn2
114_11893_MCD,NONE,2095,13,trtIn2
45_25306_MCD,NONE,2095,8,trtIn2
53_8959_MCD,NONE,2095,12,trtIn2
135_14453_MCW,NONE,2095,13,trtIn2
129_140949_MHD,NONE,2095,13,trtIn2
89_85910_MCD,NONE,2095,9,trtIn2
66_149361_MCD,NONE,2095,5,trtIn2
102_14345_MCW,NONE,2095,9,trtIn2
102_14346_MCW,NONE,2095,9,trtIn2
205_137492_MCW,NONE,2095,9,trtIn2
299_2928_MCW,NONE,2095,9,trtIn2
11_141180_MCW,NONE,2095,5,trtIn2
49_133889_MCW,NONE,2095,13,trtIn2
129_2932_MCW,NONE,2095,9,trtIn2
263_150017_MHD,NONE,2095,12,trtIn2
298_14452_MCD,NONE,2095,12,trtIn2
274_8191_MCD,NONE,2095,5,trtIn2
298_14451_MCD,NONE,2095,13,trtIn2
294_14451_MCW,NONE,2095,13,trtIn2
4_24218_MHD,NONE,2095,13,trtIn2
4_94191_MHD,NONE,2095,13,trtIn2
81_14234_MHD,NONE,2095,13,trtIn2
19_145381_MHD,NONE,2095,13,trtIn2
96_24218_MCW,NONE,2095,9,trtIn2
96_24219_MCD,NONE,2095,5,trtIn2
28_14600_MHD,NONE,2095,13,trtIn2
115_25120_MCW,NONE,2095,13,trtIn2
197_84053_MCD,NONE,2095,13,trtIn2
2_137367_MCD,NONE,2095,8,trtIn2
1_14525_MHD,NONE,2095,5,trtIn2
55_137268_MCW,NONE,2095,13,trtIn2
12_81141_MCW,NONE,2095,9,trtIn2
262_25119_MHD,NONE,2095,5,trtIn2
286_13239_MCW,NONE,2095,5,trtIn2
244_21177_MHD,NONE,2095,13,trtIn2
165_129875_MCD,NONE,2095,13,trtIn2
36_24817_MCW,NONE,2095,9,trtIn2
266_23651_MHD,NONE,2095,12,trtIn2
8_149512_MHD,NONE,2095,9,trtIn2
77_129662_MHD,NONE,2095,12,trtIn2
119_137471_MHD,NONE,2095,13,trtIn2
135_24619_MCW,NONE,2095,9,trtIn2
180_25150_MHD,NONE,2095,13,trtIn2
135_137472_MCW,NONE,2095,13,trtIn2
232_137234_MCD,NONE,2095,5,trtIn2
201_9057_MCW,NONE,2095,13,trtIn2
18_9895_MHD,NONE,2095,5,trtIn2
60_137268_MCW,NONE,2095,13,trtIn2
158_84053_MCW,NONE,2095,9,trtIn2
132_133151_MCD,NONE,2095,9,trtIn2
50_24563_MCW,NONE,2095,13,trtIn2
289_9024_MCD,NONE,2095,13,trtIn2
93_94106_MCD,NONE,2095,9,trtIn2
92_20790_MHD,NONE,2095,13,trtIn2
160_24236_MHD,NONE,2095,9,trtIn2
199_9024_MCD,NONE,2095,13,trtIn2
53_129875_MCD,NONE,2095,13,trtIn2
47_133151_MCW,NONE,2095,9,trtIn2
157_24981_MHD,NONE,2095,13,trtIn2
61_21178_MHD,NONE,2095,13,trtIn2
80_24240_MHD,NONE,2095,13,trtIn2
130_25019_MCW,NONE,2095,9,trtIn2
0_145522_MCW,NONE,2095,9,trtIn2
61_21177_MHD,NONE,2095,13,trtIn2
287_12833_MCW,NONE,2095,12,trtIn2
188_14345_MCD,NONE,2095,13,trtIn2
127_145522_MHD,NONE,2095,9,trtIn2
101_145213_MCW,NONE,2095,12,trtIn2
5_145200_MHD,NONE,2095,5,trtIn2
228_136333_MCW,NONE,2095,13,trtIn2
68_21112_MCW,NONE,2095,12,trtIn2
275_26510_MCD,NONE,2095,13,trtIn2
286_9024_MCW,NONE,2095,13,trtIn2
117_14234_MCW,NONE,2095,9,trtIn2
87_14525_MHD,NONE,2095,5,trtIn2
222_20806_MHD,NONE,2095,9,trtIn2
103_137268_MCW,NONE,2095,13,trtIn2
209_8797_MHD,NONE,2095,13,trtIn2
115_8685_MHD,NONE,2095,13,trtIn2
23_129921_MHD,NONE,2095,9,trtIn2
104_24817_MCW,NONE,2095,9,trtIn2
66_25306_MCD,NONE,2095,8,trtIn2
105_13033_MCW,NONE,2095,13,trtIn2
180_78788_MHD,NONE,2095,9,trtIn2
294_13239_MCW,NONE,2095,5,trtIn2
57_127780_MHD,NONE,2095,13,trtIn2
6_24403_MCW,NONE,2095,9,trtIn2
35_9057_MCW,NONE,2095,13,trtIn2
286_8533_MCW,NONE,2095,13,trtIn2
33_87958_LPD,NONE,2095,5,trtIn2
228_25120_MCW,NONE,2095,13,trtIn2
66_137256_MCD,NONE,2095,13,trtIn2
20_14234_MHD,NONE,2095,13,trtIn2
98_13239_MCW,NONE,2095,5,trtIn2
72_129875_MHD,NONE,2095,13,trtIn2
85_9895_MHD,NONE,2095,5,trtIn2
203_87589_MCW,NONE,2095,13,trtIn2
158_83057_MCW,NONE,2095,9,trtIn2
12_84334_MCW,NONE,2095,13,trtIn2
198_129875_MCW,NONE,2095,13,trtIn2
117_9157_MHD,NONE,2095,9,trtIn2
289_24617_MCD,NONE,2095,13,trtIn2
19_8994_MHD,NONE,2095,9,trtIn2
15_12833_MCD,NONE,2095,13,trtIn2
53_25090_MCD,NONE,2095,13,trtIn2
42_133889_MCW,NONE,2095,13,trtIn2
2_90854_MCD,NONE,2095,5,trtIn2
52_14498_MCD,NONE,2095,13,trtIn2
201_14453_MCW,NONE,2095,13,trtIn2
185_84088_MHD,NONE,2095,5,trtIn2
209_13970_MHD,NONE,2095,9,trtIn2
215_137268_MCD,NONE,2095,13,trtIn2
193_8508_MHD,NONE,2095,13,trtIn2
50_9057_MCD,NONE,2095,13,trtIn2
190_13239_MHD,NONE,2095,13,trtIn2
84_25253_MHD,NONE,2095,13,trtIn2
244_25253_MHD,NONE,2095,13,trtIn2
214_13239_MCD,NONE,2095,5,trtIn2
287_14452_MCW,NONE,2095,12,trtIn2
287_14451_MCW,NONE,2095,13,trtIn2
104_13091_MCW,NONE,2095,9,trtIn2
283_136333_MCD,NONE,2095,13,trtIn2
124_140908_MCD,NONE,2095,12,trtIn2
33_24240_LPD,NONE,2095,5,trtIn2
283_13333_MCD,NONE,2095,5,trtIn2
143_14346_MCW,NONE,2095,9,trtIn2
130_87589_MCW,NONE,2095,9,trtIn2
46_24201_MCD,NONE,2095,13,trtIn2
160_129921_MHD,NONE,2095,9,trtIn2
67_11955_MCW,NONE,2095,9,trtIn2
236_105669_MHD,NONE,2095,13,trtIn2
184_25306_MCD,NONE,2095,8,trtIn2
66_78660_MCW,NONE,2095,13,trtIn2
78_25253_MHD,NONE,2095,13,trtIn2
70_92840_MCD,NONE,2095,13,trtIn2
153_78642_MCW,NONE,2095,12,trtIn2
61_136495_MHD,NONE,2095,5,trtIn2
283_85910_MCD,NONE,2095,9,trtIn2
45_85910_MCD,NONE,2095,9,trtIn2
59_127780_MHD,NONE,2095,13,trtIn2
7_13970_LPD,NONE,2095,9,trtIn2
94_84088_MCD,NONE,2095,5,trtIn2
296_20674_MCW,NONE,2095,9,trtIn2
90_8994_MHD,NONE,2095,9,trtIn2
194_24403_LPD,NONE,2095,9,trtIn2
4_149836_MHD,NONE,2095,13,trtIn2
4_87958_MHD,NONE,2095,5,trtIn2
119_80413_MHD,NONE,2095,13,trtIn2
35_83057_MCD,NONE,2095,9,trtIn2
188_145522_MCD,NONE,2095,9,trtIn2
180_83057_MHD,NONE,2095,9,trtIn2
282_130578_MCD,NONE,2095,5,trtIn2
151_8277_MHD,NONE,2095,13,trtIn2
275_13390_MCD,NONE,2095,5,trtIn2
290_8685_MCW,NONE,2095,9,trtIn2
209_137341_MHD,NONE,2095,13,trtIn2
190_136333_MHD,NONE,2095,13,trtIn2
127_78788_MHD,NONE,2095,9,trtIn2
160_137234_MHD,NONE,2095,5,trtIn2
130_14234_MCW,NONE,2095,9,trtIn2
134_20740_MCD,NONE,2095,13,trtIn2
37_87589_MCW,NONE,2095,9,trtIn2
3_24782_MHD,NONE,2095,9,trtIn2
37_141180_MCW,NONE,2095,5,trtIn2
84_21148_MHD,NONE,2095,9,trtIn2
11_14451_MCW,NONE,2095,13,trtIn2
93_24481_MCD,NONE,2095,9,trtIn2
149_9057_MCW,NONE,2095,13,trtIn2
4_14525_MHD,NONE,2095,5,trtIn2
167_128648_MHD,NONE,2095,13,trtIn2
119_127780_MHD,NONE,2095,13,trtIn2
172_8685_MCW,NONE,2095,9,trtIn2
72_137256_MHD,NONE,2095,13,trtIn2
151_137417_MHD,NONE,2095,9,trtIn2
135_145350_MCW,NONE,2095,12,trtIn2
50_13239_MCD,NONE,2095,5,trtIn2
100_9024_MCW,NONE,2095,13,trtIn2
63_140722_MHD,NONE,2095,13,trtIn2
74_25150_MHD,NONE,2095,13,trtIn2
288_24945_MHD,NONE,2095,13,trtIn2
96_25088_MCW,NONE,2095,9,trtIn2
6_84334_MCW,NONE,2095,13,trtIn2
101_130578_LPD,NONE,2095,5,trtIn2
122_13574_MCW,NONE,2095,13,trtIn2
33_24817_LPD,NONE,2095,5,trtIn2
185_25119_MHD,NONE,2095,5,trtIn2
28_87655_MCD,NONE,2095,13,trtIn2
119_133652_MHD,NONE,2095,13,trtIn2
106_24403_MCW,NONE,2095,9,trtIn2
103_25120_MCW,NONE,2095,13,trtIn2
123_24218_MHD,NONE,2095,13,trtIn2
244_14451_MHD,NONE,2095,13,trtIn2
244_14452_MHD,NONE,2095,13,trtIn2
28_9057_MHD,NONE,2095,13,trtIn2
37_137492_MCW,NONE,2095,9,trtIn2
30_84088_MHD,NONE,2095,5,trtIn2
197_130578_MCD,NONE,2095,5,trtIn2
23_25088_MHD,NONE,2095,9,trtIn2
46_14452_MCD,NONE,2095,12,trtIn2
24_84088_MHD,NONE,2095,5,trtIn2
17_14345_MHD,NONE,2095,13,trtIn2
131_9024_MCD,NONE,2095,13,trtIn2
180_84088_MHD,NONE,2095,5,trtIn2
214_94106_MCW,NONE,2095,9,trtIn2
2_25054_MCD,NONE,2095,12,trtIn2
137_9024_MCW,NONE,2095,13,trtIn2
70_25172_MCD,NONE,2095,13,trtIn2
57_24441_MHD,NONE,2095,13,trtIn2
118_145200_MHD,NONE,2095,5,trtIn2
91_20863_MHD,NONE,2095,9,trtIn2
12_137492_MCW,NONE,2095,9,trtIn2
25_140722_MHD,NONE,2095,13,trtIn2
286_14452_MCW,NONE,2095,12,trtIn2
57_8685_MHD,NONE,2095,13,trtIn2
296_24945_MCD,NONE,2095,13,trtIn2
162_83057_MCW,NONE,2095,9,trtIn2
57_14291_MHD,NONE,2095,9,trtIn2
63_9023_MHD,NONE,2095,13,trtIn2
101_25021_MCW,NONE,2095,10,trtIn2
92_145048_MHD,NONE,2095,5,trtIn2
30_14346_MHD,NONE,2095,9,trtIn2
72_12554_MHD,NONE,2095,13,trtIn2
214_137471_MCW,NONE,2095,13,trtIn2
42_13575_MCW,NONE,2095,13,trtIn2
6_14453_MCW,NONE,2095,13,trtIn2
5_8797_MHD,NONE,2095,13,trtIn2
12_14451_MCW,NONE,2095,13,trtIn2
15_24403_MCW,NONE,2095,9,trtIn2
266_73143_MHD,NONE,2095,13,trtIn2
5_8798_LPD,NONE,2095,9,trtIn2
61_131381_MHD,NONE,2095,13,trtIn2
100_137472_MCW,NONE,2095,13,trtIn2
147_14528_MCW,NONE,2095,13,trtIn2
125_145522_MHD,NONE,2095,9,trtIn2
2_9091_MCD,NONE,2095,8,trtIn2
133_13302_MCD,NONE,2095,9,trtIn2
18_137363_MHD,NONE,2095,13,trtIn2
12_14453_MCW,NONE,2095,13,trtIn2
53_8711_MCD,NONE,2095,12,trtIn2
300_14452_MHD,NONE,2095,13,trtIn2
200_25120_MCD,NONE,2095,13,trtIn2
46_85910_MCD,NONE,2095,9,trtIn2
275_73788_MCD,NONE,2095,12,trtIn2
302_13575_MCW,NONE,2095,13,trtIn2
214_141226_MCD,NONE,2095,13,trtIn2
77_9057_MHD,NONE,2095,13,trtIn2
20_84053_MHD,NONE,2095,13,trtIn2
293_137417_MCW,NONE,2095,9,trtIn2
82_85910_MHD,NONE,2095,9,trtIn2
67_135336_MHD,NONE,2095,13,trtIn2
129_25195_LPD,NONE,2095,5,trtIn2
143_133913_MCW,NONE,2095,13,trtIn2
81_132244_MHD,NONE,2095,12,trtIn2
86_78828_MHD,NONE,2095,13,trtIn2
103_14528_MCW,NONE,2095,13,trtIn2
15_25336_MCD,NONE,2095,13,trtIn2
3_137213_MHD,NONE,2095,9,trtIn2
99_24240_MCW,NONE,2095,9,trtIn2
89_129875_MCD,NONE,2095,13,trtIn2
42_137246_MCW,NONE,2095,13,trtIn2
42_137244_MCW,NONE,2095,5,trtIn2
61_24481_MHD,NONE,2095,9,trtIn2
73_12833_MCW,NONE,2095,12,trtIn2
2_14453_MCD,NONE,2095,13,trtIn2
190_9057_MHD,NONE,2095,13,trtIn2
96_130578_MCD,NONE,2095,5,trtIn2
49_9024_MCW,NONE,2095,13,trtIn2
270_2325_MCD,NONE,2095,5,trtIn2
101_8959_MCW,NONE,2095,12,trtIn2
213_20806_MCW,NONE,2095,9,trtIn2
55_20674_MCW,NONE,2095,9,trtIn2
107_9024_MCW,NONE,2095,13,trtIn2
184_13239_MHD,NONE,2095,13,trtIn2
262_84328_MHD,NONE,2095,5,trtIn2
118_14234_MCW,NONE,2095,9,trtIn2
136_135449_MCW,NONE,2095,9,trtIn2
94_13122_MCD,NONE,2095,5,trtIn2
85_93088_MHD,NONE,2095,9,trtIn2
76_78788_MCW,NONE,2095,9,trtIn2
287_2946_MHD,NONE,2095,5,trtIn2
76_78787_MHD,NONE,2095,9,trtIn2
22_141109_MHD,NONE,2095,13,trtIn2
196_25088_MHD,NONE,2095,9,trtIn2
187_128648_MHD,NONE,2095,13,trtIn2
296_136333_MCW,NONE,2095,13,trtIn2
61_9024_MHD,NONE,2095,13,trtIn2
2_8142_MCD,NONE,2095,5,trtIn2
2_8144_MCD,NONE,2095,9,trtIn2
61_9023_LPD,NONE,2095,9,trtIn2
227_21209_MCD,NONE,2095,13,trtIn2
64_14345_MHD,NONE,2095,13,trtIn2
2_141226_MCD,NONE,2095,13,trtIn2
36_149362_MCW,NONE,2095,9,trtIn2
277_24981_MHD,NONE,2095,13,trtIn2
19_84053_MHD,NONE,2095,13,trtIn2
128_145522_MCW,NONE,2095,9,trtIn2
53_21274_MCD,NONE,2095,12,trtIn2
97_24240_MCW,NONE,2095,9,trtIn2
3_25150_MHD,NONE,2095,13,trtIn2
119_9024_MHD,NONE,2095,13,trtIn2
61_14452_MHD,NONE,2095,13,trtIn2
9_135658_MCD,NONE,2095,12,trtIn2
8_9895_MHD,NONE,2095,5,trtIn2
108_2936_MHD,NONE,2095,13,trtIn2
164_25253_MHD,NONE,2095,13,trtIn2
37_9024_MCW,NONE,2095,13,trtIn2
177_14019_MCW,NONE,2095,9,trtIn2
129_81141_MCW,NONE,2095,9,trtIn2
23_9895_MHD,NONE,2095,5,trtIn2
21_83057_MHD,NONE,2095,9,trtIn2
64_132244_MCD,NONE,2095,9,trtIn2
62_8867_MHD,NONE,2095,13,trtIn2
56_137268_MCW,NONE,2095,13,trtIn2
170_92825_MCD,NONE,2095,12,trtIn2
11_9057_MCW,NONE,2095,13,trtIn2
54_14019_MCD,NONE,2095,5,trtIn2
36_14347_MCW,NONE,2095,13,trtIn2
36_14346_MCW,NONE,2095,9,trtIn2
104_14780_MCW,NONE,2095,9,trtIn2
9_14499_MCW,NONE,2095,5,trtIn2
60_8959_MHD,NONE,2095,13,trtIn2
151_9023_MHD,NONE,2095,13,trtIn2
216_83057_MHD,NONE,2095,9,trtIn2
72_13091_MHD,NONE,2095,13,trtIn2
112_25020_MCD,NONE,2095,13,trtIn2
226_86176_MHD,NONE,2095,13,trtIn2
83_93088_MHD,NONE,2095,9,trtIn2
147_24482_MCW,NONE,2095,13,trtIn2
87_24641_MHD,NONE,2095,9,trtIn2
130_137471_MCW,NONE,2095,13,trtIn2
115_13334_LPD,NONE,2095,5,trtIn2
144_140973_MCD,NONE,2095,13,trtIn2
76_21177_MHD,NONE,2095,13,trtIn2
2_145213_MCD,NONE,2095,12,trtIn2
104_14563_MCW,NONE,2095,13,trtIn2
164_137341_MHD,NONE,2095,13,trtIn2
55_149252_MCW,NONE,2095,13,trtIn2
103_24403_MCW,NONE,2095,9,trtIn2
30_24981_MHD,NONE,2095,13,trtIn2
104_20760_MCW,NONE,2095,12,trtIn2
101_137268_MCW,NONE,2095,13,trtIn2
132_25150_MHD,NONE,2095,13,trtIn2
149_133889_MCW,NONE,2095,13,trtIn2
4_8601_MHD,NONE,2095,5,trtIn2
6_13091_MCW,NONE,2095,9,trtIn2
139_137417_MHD,NONE,2095,9,trtIn2
7_14447_LPD,NONE,2095,5,trtIn2
155_25119_MHD,NONE,2095,5,trtIn2
195_14528_MHD,NONE,2095,13,trtIn2
89_137417_MCD,NONE,2095,9,trtIn2
112_2930_MCD,NONE,2095,12,trtIn2
21_84088_MHD,NONE,2095,5,trtIn2
101_137000_MCW,NONE,2095,9,trtIn2
2_12194_MCD,NONE,2095,5,trtIn2
2_12197_MCD,NONE,2095,12,trtIn2
122_9157_MCW,NONE,2095,9,trtIn2
200_137268_MCD,NONE,2095,13,trtIn2
144_23446_MCD,NONE,2095,13,trtIn2
301_84291_MCD,NONE,2095,13,trtIn2
204_145522_MHD,NONE,2095,9,trtIn2
150_24403_MCW,NONE,2095,9,trtIn2
286_25120_MCW,NONE,2095,13,trtIn2
108_21307_MHD,NONE,2095,9,trtIn2
7_137234_LPD,NONE,2095,5,trtIn2
62_85910_MHD,NONE,2095,9,trtIn2
2_23697_MCD,NONE,2095,13,trtIn2
137_131215_MCW,NONE,2095,12,trtIn2
73_13303_MCW,NONE,2095,9,trtIn2
77_130578_MCW,NONE,2095,5,trtIn2
180_21209_MHD,NONE,2095,13,trtIn2
32_24945_MHD,NONE,2095,13,trtIn2
295_11955_MCD,NONE,2095,9,trtIn2
224_25120_MHD,NONE,2095,13,trtIn2
17_25119_MHD,NONE,2095,5,trtIn2
301_129875_MCD,NONE,2095,13,trtIn2
177_25150_MCW,NONE,2095,9,trtIn2
206_21178_MCD,NONE,2095,13,trtIn2
58_81101_MHD,NONE,2095,13,trtIn2
43_137472_MCD,NONE,2095,13,trtIn2
58_81109_MHD,NONE,2095,13,trtIn2
0_2331_MCW,NONE,2095,13,trtIn2
18_25150_MHD,NONE,2095,13,trtIn2
207_84088_MHD,NONE,2095,5,trtIn2
116_84088_MCW,NONE,2095,5,trtIn2
26_84088_MHD,NONE,2095,5,trtIn2
211_24240_LPD,NONE,2095,5,trtIn2
297_14528_MCW,NONE,2095,13,trtIn2
61_23423_LPD,NONE,2095,5,trtIn2
287_149408_MCW,NONE,2095,9,trtIn2
91_82721_MHD,NONE,2095,13,trtIn2
187_145522_LPD,NONE,2095,9,trtIn2
43_8959_MCD,NONE,2095,12,trtIn2
130_141226_MCW,NONE,2095,13,trtIn2
7_87589_LPD,NONE,2095,5,trtIn2
166_2331_MCD,NONE,2095,13,trtIn2
210_11892_MCW,NONE,2095,12,trtIn2
120_137472_MCD,NONE,2095,13,trtIn2
25_9023_MHD,NONE,2095,13,trtIn2
62_14451_MHD,NONE,2095,13,trtIn2
62_14452_MHD,NONE,2095,13,trtIn2
83_20790_MHD,NONE,2095,13,trtIn2
227_14451_MCD,NONE,2095,13,trtIn2
227_14452_MCD,NONE,2095,12,trtIn2
5_87655_LPD,NONE,2095,9,trtIn2
294_94106_MCW,NONE,2095,9,trtIn2
19_145614_MHD,NONE,2095,13,trtIn2
25_8994_MHD,NONE,2095,9,trtIn2
272_25926_MCW,NONE,2095,12,trtIn2
2_20646_MCD,NONE,2095,10,trtIn2
79_133889_MCW,NONE,2095,13,trtIn2
19_137213_MHD,NONE,2095,9,trtIn2
45_24402_MCD,NONE,2095,12,trtIn2
105_14347_MCW,NONE,2095,13,trtIn2
147_25053_MCW,NONE,2095,13,trtIn2
107_8508_MCW,NONE,2095,13,trtIn2
78_14600_MHD,NONE,2095,13,trtIn2
286_20674_MCW,NONE,2095,9,trtIn2
197_137444_MCD,NONE,2095,9,trtIn2
94_14291_MCD,NONE,2095,9,trtIn2
256_80265_MHD,NONE,2095,12,trtIn2
61_145048_MHD,NONE,2095,5,trtIn2
135_129875_MCW,NONE,2095,13,trtIn2
3_20888_MHD,NONE,2095,13,trtIn2
264_25052_MHD,NONE,2095,13,trtIn2
101_129875_MCW,NONE,2095,13,trtIn2
169_84334_MCW,NONE,2095,13,trtIn2
47_133913_MCW,NONE,2095,13,trtIn2
20_82240_MHD,NONE,2095,13,trtIn2
6_2931_MCW,NONE,2095,9,trtIn2
264_137472_MHD,NONE,2095,13,trtIn2
264_137471_MHD,NONE,2095,13,trtIn2
20_141180_MHD,NONE,2095,9,trtIn2
135_8105_MCW,NONE,2095,9,trtIn2
132_133913_MHD,NONE,2095,13,trtIn2
