FID,Field1,Field2,Field3,Field4,Longitude,Latitude
6554,Stand_155_GNN_129921,-2022210.000000000000000,2615160.000000000000000,2040.944213870000100,-121.635580756000000,44.057615852600001
6555,Stand_64_GNN_78787,-2019900.000000000000000,2613120.000000000000000,1721.288696290000000,-121.600894549000000,44.045498673700003
6556,Stand_19_GNN_78654,-2023320.000000000000000,2612310.000000000000000,2025.344238279999900,-121.639465964000000,44.030328335699998
6557,Stand_19_GNN_140868,-2024130.000000000000000,2613840.000000000000000,2038.833129879999900,-121.654346973000000,44.041615951799997
6558,Stand_223_GNN_21177,-2020605.000000000000000,2614140.000000000000000,1844.566467290000000,-121.612804318000000,44.052633026599999
6559,Stand_157_GNN_85910,-2022690.000000000000000,2612077.500000000000000,1924.874755860000100,-121.631088702000000,44.029824320700001
6560,Stand_108_GNN_21178,-2021844.000000000000000,2610822.000000000000000,1882.866455079999900,-121.616694765999990,44.020993051200001
6561,Stand_7_GNN_14346,-2026515.000000000000000,2611239.000000000000000,1902.063134770000000,-121.674434391999990,44.013430156200002
6562,Stand_223_GNN_21178,-2020573.333330000100000,2614120.000000000000000,1845.552883569999900,-121.612355386999990,44.052535753699999
6563,Stand_254_GNN_93859,-2021160.000000000000000,2614230.000000000000000,1899.744262700000000,-121.619803671000000,44.052085557100000
6564,Stand_65_GNN_145350,-2017970.000000000000000,2612960.000000000000000,1787.585001630000100,-121.577065139000000,44.048719899500000
6565,Stand_4_GNN_149418,-2026710.000000000000000,2613700.000000000000000,1913.155314130000100,-121.685010121999990,44.034232007500002
6566,Stand_98_GNN_24218,-2021625.000000000000000,2608860.000000000000000,1936.247009270000000,-121.607514724000000,44.004556819400001
6567,Stand_23_GNN_78788,-2025222.857140000000000,2613034.285710000000000,2025.314034600000000,-121.664843084000000,44.032037951800000
6568,Stand_37_GNN_81141,-2020441.500000000000000,2607846.000000000000000,1848.658123780000100,-121.589862291000000,43.998616140499998
6569,Stand_202_GNN_129921,-2023560.000000000000000,2608725.000000000000000,2140.260864249999900,-121.630403982000000,43.998768740199999
6570,Stand_23_GNN_78787,-2025290.399999999900000,2613231.000000000000000,2028.962204590000100,-121.666315070000000,44.033576508000003
6571,Stand_123_GNN_23699,-2021130.000000000000000,2613930.000000000000000,1951.766479489999900,-121.618441030000000,44.049563932900000
6572,Stand_229_GNN_137417,-2019700.000000000000000,2609560.000000000000000,1751.514607750000100,-121.586623102000000,44.015201280399999
6573,Stand_12_GNN_14780,-2019300.000000000000000,2608530.000000000000000,1796.116455079999900,-121.578368907000000,44.007251412499997
6574,Stand_168_GNN_14498,-2019210.000000000000000,2613180.000000000000000,1678.466430660000000,-121.592765950000000,44.047663989000000
6575,Stand_96_GNN_135147,-2023725.000000000000000,2608170.000000000000000,2053.969207759999800,-121.630543618999990,43.993577618300002
6576,Stand_73_GNN_25195,-2019360.000000000000000,2614350.000000000000000,1853.844238279999900,-121.598475341000000,44.057420548099998
6577,Stand_70_GNN_14346,-2018415.000000000000000,2613637.500000000000000,1850.808135990000000,-121.584693290999990,44.053515719300002
6578,Stand_39_GNN_20760,-2020183.333330000100000,2606536.666670000200000,1824.342976890000000,-121.582390888000010,43.987913883200001
6579,Stand_44_GNN_14528,-2018775.000000000000000,2608935.000000000000000,1779.977600100000000,-121.573382718000000,44.012004277000003
6580,Stand_163_GNN_13651,-2019015.000000000000000,2611905.000000000000000,1703.599792479999900,-121.586165403000000,44.037107006200003
6581,Stand_61_GNN_29488,-2022070.000000000000000,2612940.000000000000000,1895.544230140000100,-121.626484035000000,44.038760892799999
6582,Stand_264_GNN_86176,-2021862.000000000000000,2610366.000000000000000,1924.326464840000000,-121.615392013000000,44.017008492999999
6583,Stand_28_GNN_94106,-2025501.818179999900000,2609600.454549999900000,2083.427074090000100,-121.656743500000000,44.001693281400001
6584,Stand_64_GNN_84053,-2019810.000000000000000,2613210.000000000000000,1710.333129879999900,-121.600108166000000,44.046491499600002
6585,Stand_22_GNN_24237,-2024970.000000000000000,2611200.000000000000000,2036.766479489999900,-121.655667833000000,44.016789478900002
6586,Stand_33_GNN_13302,-2022420.000000000000000,2609570.000000000000000,1982.866455079999900,-121.619470425000000,44.008795555200003
6587,Stand_269_GNN_78787,-2024790.000000000000000,2611080.000000000000000,2065.666503909999800,-121.653095951000000,44.016182816200001
6588,Stand_236_GNN_84053,-2024940.000000000000000,2612334.000000000000000,2009.833105470000000,-121.659091819000000,44.026662177299997
6589,Stand_108_GNN_8959,-2021890.000000000000000,2611020.000000000000000,1888.418334960000000,-121.617909789000000,44.022594671199997
6590,Stand_225_GNN_25150,-2020470.000000000000000,2613300.000000000000000,1794.199829100000000,-121.608374318000000,44.045694028400000
6591,Stand_57_GNN_24403,-2019360.000000000000000,2612490.000000000000000,1755.688720700000000,-121.592277788000000,44.041341158900003
6592,Stand_103_GNN_85910,-2020902.857140000000000,2606747.142860000000000,1873.960083010000100,-121.591769001000000,43.988016988399998
6593,Stand_4_GNN_24437,-2026650.000000000000000,2613960.000000000000000,1995.255310060000100,-121.685155316000010,44.036622679899999
6594,Stand_4_GNN_24439,-2027040.000000000000000,2614080.000000000000000,1997.544189450000000,-121.690261987000000,44.036725845699998
6595,Stand_160_GNN_24981,-2026560.000000000000000,2613180.000000000000000,1973.021972660000100,-121.681462401000000,44.030097126500003
6596,Stand_152_GNN_145522,-2023560.000000000000000,2613716.250000000000000,2026.985885620000100,-121.647055292999990,44.041909381700002
6597,Stand_123_GNN_149040,-2021190.000000000000000,2613840.000000000000000,1948.916442870000100,-121.618865084000010,44.048642645999998
6598,Stand_99_GNN_25150,-2021130.000000000000000,2608530.000000000000000,1858.377563479999900,-121.600444610000000,44.002885851099997
6599,Stand_116_GNN_141180,-2021388.000000000000000,2612100.000000000000000,1839.044238279999900,-121.615452866000000,44.033128966400000
6600,Stand_166_GNN_13424,-2017830.000000000000000,2610390.000000000000000,1685.244262700000000,-121.566821211999990,44.026835447300002
6601,Stand_109_GNN_133151,-2021062.500000000000000,2609497.500000000000000,1890.580322269999900,-121.602852844000000,44.011409987100002
6602,Stand_182_GNN_14451,-2021679.375000000000000,2613260.625000000000000,1892.431022640000000,-121.622839243000000,44.042465532599998
6603,Stand_187_GNN_145200,-2021840.000000000000000,2613020.000000000000000,1887.203491210000000,-121.623975208999990,44.040001869100003
6604,Stand_37_GNN_14563,-2019526.666669999900000,2607818.333329999800000,1812.603481720000000,-121.578735095000000,44.000558917100001
6605,Stand_112_GNN_137268,-2019204.578310000000000,2610497.349400000200000,1669.164464010000100,-121.583766047000000,44.024485980700000
6606,Stand_112_GNN_137265,-2018685.000000000000000,2610465.000000000000000,1672.260925289999900,-121.577388575000000,44.025445438799998
6607,Stand_36_GNN_137506,-2021610.000000000000000,2607660.000000000000000,1943.010864260000100,-121.603336782000000,43.994220136899997
6608,Stand_207_GNN_129921,-2025777.000000000000000,2614044.000000000000000,2043.548645020000100,-121.674902544000010,44.039438567600001
6609,Stand_160_GNN_13119,-2026530.000000000000000,2613210.000000000000000,1983.316467290000000,-121.681200727000000,44.030428217900003
6610,Stand_62_GNN_83057,-2021785.384619999900000,2612889.230769999800000,1894.221125679999900,-121.622879975000000,44.039001970599998
6611,Stand_236_GNN_145614,-2024990.000000000000000,2612110.000000000000000,2013.607177730000100,-121.658947119000000,44.024606583900002
6612,Stand_27_GNN_24237,-2025925.000000000000000,2610060.000000000000000,1940.668314620000000,-121.663381194000000,44.004652632000003
6613,Stand_115_GNN_137526,-2020122.000000000000000,2611734.000000000000000,1802.546435550000100,-121.598955558000000,44.032987490799997
6614,Stand_97_GNN_13239,-2022414.000000000000000,2608464.000000000000000,1960.770874020000100,-121.615712177000010,43.999250160400003
6615,Stand_286_GNN_21178,-2021416.363640000100000,2611740.000000000000000,1820.354336820000100,-121.614595021000000,44.029949380200001
6616,Stand_112_GNN_14408,-2018430.000000000000000,2610570.000000000000000,1707.399780270000100,-121.574660862000000,44.026961186699999
6617,Stand_288_GNN_141226,-2019705.000000000000000,2612130.000000000000000,1732.927551270000100,-121.595242369999990,44.037405858100001
6618,Stand_276_GNN_24361,-2018430.000000000000000,2611560.000000000000000,1748.044311520000100,-121.577956284000000,44.035519741900004
6619,Stand_57_GNN_145350,-2019200.000000000000000,2612620.000000000000000,1756.753479000000000,-121.590779686000000,44.042846730500003
6620,Stand_131_GNN_133652,-2018130.000000000000000,2607810.000000000000000,1745.355346679999900,-121.561858848000000,44.003816253799997
6621,Stand_125_GNN_24981,-2024142.000000000000000,2614308.000000000000000,2074.557568360000000,-121.656054594000000,44.045632283600000
6622,Stand_145_GNN_14447,-2025946.666669999900000,2610326.666670000200000,1924.165215390000000,-121.664532800999990,44.006905431299998
6623,Stand_61_GNN_21307,-2022480.000000000000000,2612690.000000000000000,1920.966430660000000,-121.630597820999990,44.035620347200002
6624,Stand_210_GNN_14452,-2021120.000000000000000,2606490.000000000000000,1836.170206710000000,-121.593531785000000,43.985276233500002
6625,Stand_18_GNN_145614,-2025075.000000000000000,2611867.500000000000000,1998.669219970000100,-121.659162894999990,44.022307388500003
6626,Stand_214_GNN_14346,-2021520.000000000000000,2608560.000000000000000,1926.910888670000100,-121.605248829999990,44.002214329099999
6627,Stand_102_GNN_24337,-2021160.000000000000000,2607220.000000000000000,1969.773885090000000,-121.596444346000000,43.991490780900001
6628,Stand_61_GNN_8734,-2023785.000000000000000,2613375.000000000000000,2002.591445930000000,-121.648631286000000,44.038421853700001
6629,Stand_95_GNN_24240,-2024353.269230000000000,2607729.230769999800000,1955.976703350000000,-121.636650497000010,43.988266844999998
6630,Stand_218_GNN_84328,-2025100.000000000000000,2615392.500000000000000,2204.094238279999900,-121.671239122000000,44.052713714600003
6631,Stand_50_GNN_141226,-2019940.000000000000000,2608700.000000000000000,1794.205932620000100,-121.586655585000000,44.007194609599999
6632,Stand_136_GNN_149531,-2017665.000000000000000,2611747.500000000000000,1602.733154300000000,-121.569347257000000,44.038964677499997
6633,Stand_45_GNN_24588,-2018310.000000000000000,2609760.000000000000000,1610.188720700000000,-121.570517241999990,44.020244854100000
6634,Stand_47_GNN_24240,-2020032.500000000000000,2609542.500000000000000,1776.104420980000000,-121.590576437000000,44.014256816299998
6635,Stand_124_GNN_25306,-2019450.000000000000000,2610810.000000000000000,1697.477539060000000,-121.587768557000000,44.026603334100002
6636,Stand_246_GNN_137256,-2021055.000000000000000,2612430.000000000000000,1850.921997070000100,-121.612534448999990,44.036776706500000
6637,Stand_91_GNN_132547,-2026908.750000000000000,2612520.000000000000000,1906.344223020000100,-121.683463954999990,44.023558285199996
6638,Stand_11_GNN_94106,-2019262.500000000000000,2609025.000000000000000,1778.222015379999900,-121.579563844000010,44.011619899000003
6639,Stand_97_GNN_25088,-2022230.000000000000000,2608900.000000000000000,1982.118326820000000,-121.614945671000000,44.003458109000000
6640,Stand_159_GNN_25119,-2022840.000000000000000,2614540.000000000000000,2035.381266280000100,-121.641115610000000,44.050750828699996
6641,Stand_150_GNN_137000,-2019690.000000000000000,2611230.000000000000000,1681.544311520000100,-121.592063427000000,44.029661501500001
6642,Stand_210_GNN_14234,-2020980.000000000000000,2606580.000000000000000,1852.633178710000000,-121.592142999999990,43.986388186699998
6643,Stand_287_GNN_137268,-2020367.419350000100000,2611951.935480000000000,1821.047820060000000,-121.602643398000000,44.034285671299997
6644,Stand_104_GNN_24337,-2020380.000000000000000,2606190.000000000000000,1863.322021480000100,-121.583609225000000,43.984448241199999
6645,Stand_98_GNN_2932,-2021764.444440000000000,2608566.666670000200000,1938.415830259999900,-121.608219543000000,44.001688437299997
6646,Stand_153_GNN_24218,-2020350.000000000000000,2613570.000000000000000,1794.038696290000000,-121.607825968000000,44.048314529899997
6647,Stand_204_GNN_25120,-2021870.000000000000000,2611150.000000000000000,1864.496093750000000,-121.618101850000000,44.023766132900001
6648,Stand_291_GNN_13651,-2019180.000000000000000,2610600.000000000000000,1695.544189450000000,-121.583811221000000,44.025431988100003
6649,Stand_43_GNN_129875,-2018703.333330000100000,2608415.000000000000000,1795.446105960000100,-121.570787976999990,44.007679859500001
6650,Stand_148_GNN_14408,-2021430.000000000000000,2607360.000000000000000,1976.955383300000000,-121.600166837000000,43.992056610500001
6651,Stand_18_GNN_78643,-2025435.000000000000000,2611402.500000000000000,1968.299774170000100,-121.661953137000000,44.017427381200001
6652,Stand_67_GNN_8685,-2018348.571430000000000,2612654.285710000000000,1649.804577059999900,-121.580616914000000,44.045174124399999
6653,Stand_218_GNN_137491,-2024940.000000000000000,2614920.000000000000000,2185.699707029999900,-121.667729296999990,44.049012787599999
6654,Stand_34_GNN_84053,-2021680.000000000000000,2609430.000000000000000,1940.784993490000000,-121.610077219999990,44.009352472000003
6655,Stand_117_GNN_137526,-2021880.000000000000000,2611852.500000000000000,1807.147033689999900,-121.620564613000000,44.029814553700000
6656,Stand_88_GNN_94106,-2021585.142860000000000,2607390.000000000000000,1940.724850030000000,-121.602137836000000,43.991945664299998
6657,Stand_212_GNN_86176,-2021160.000000000000000,2607570.000000000000000,1940.892333980000100,-121.597609661000010,43.994516126199997
6658,Stand_0_GNN_21307,-2020500.000000000000000,2614860.000000000000000,1881.244262700000000,-121.613937749000000,44.059107796600003
6659,Stand_64_GNN_133151,-2019750.000000000000000,2613172.500000000000000,1705.444274900000000,-121.599258989000010,44.046310525099997
6660,Stand_201_GNN_136425,-2019180.000000000000000,2609280.000000000000000,1755.466430660000000,-121.579417179999990,44.014021012699999
6661,Stand_293_GNN_8685,-2020020.000000000000000,2611170.000000000000000,1681.566406250000000,-121.595845788000010,44.028355424499999
6662,Stand_41_GNN_137417,-2019909.000000000000000,2610600.000000000000000,1693.876477049999900,-121.592607861000000,44.023692933699998
6663,Stand_91_GNN_8707,-2026770.000000000000000,2612411.250000000000000,1871.449768069999900,-121.681426769000000,44.022950627000000
6664,Stand_119_GNN_145350,-2019585.000000000000000,2612235.000000000000000,1744.994262700000000,-121.594143899000000,44.038599889600000
6665,Stand_27_GNN_21148,-2025770.000000000000000,2609933.333329999800000,1994.175912360000000,-121.661088961000000,44.003928715699999
6666,Stand_85_GNN_13119,-2025090.000000000000000,2612865.000000000000000,2040.605285650000000,-121.662674740000000,44.030892699900001
6667,Stand_25_GNN_23471,-2023260.000000000000000,2613360.000000000000000,2001.666381840000000,-121.642245902000000,44.039547376199998
