stand,climateScenario,none,first,second,both
290.0,Ensemble_rcp45,-97.81082840741064,-62.4477598111711,-98.98059912433457,-90.52225701734602
290.0,Ensemble_rcp85,-98.26074022161217,-75.94511423721671,-90.9721688315475,-95.20133988504183
291.0,NONE,-69.6989302910708,-39.98094848962832,-40.15943486681416,-52.38575170404424
291.0,Ensemble_rcp45,-69.87741666825664,-52.92121083560178,-53.545913155752224,-56.49093837931859
291.0,Ensemble_rcp85,-70.85909174277876,-54.52758823027434,-53.54591315575222,-56.490938379318585
292.0,NONE,-25.553785498521663,-25.372552977255552,-26.36933184421916,-32.259388785367776
292.0,Ensemble_rcp45,-39.50868963601222,-30.35644731207361,-21.11358872750194,-21.113588727501945
292.0,Ensemble_rcp85,-39.50868963601222,-31.353226179037218,-27.366110711182774,-21.747902551933333
293.0,NONE,-14.918999547569118,-14.105235935883531,-14.557326831264412,-18.71656306876853
293.0,Ensemble_rcp45,-19.259072143225588,-13.472308682350295,-9.132236086693824,-9.313072444846178
293.0,Ensemble_rcp85,-19.259072143225588,-14.105235935883531,-14.466908652188234,-10.57892695191265
294.0,NONE,-83.22450208437074,-54.167671615258534,-52.91212955795122,-44.1233351568
294.0,Ensemble_rcp45,-67.26118164146342,-66.36436588624392,-35.78294863325854,-24.841796419580497
294.0,Ensemble_rcp85,-81.07214427184391,-79.99596536558049,-65.01914225341464,-35.51390390669268
295.0,NONE,-83.34591253129344,-70.35924953282081,-80.58847038778212,-86.90390239388867
295.0,Ensemble_rcp45,-83.07906329159879,-58.97368197251604,-65.28911397862261,-69.46975206717201
295.0,Ensemble_rcp85,-86.54810340762914,-59.41843070534045,-70.18135003969105,-71.60454598472916
296.0,NONE,-52.96016063793307,-51.18595090131889,-56.242448650669296,-65.82318122838583
296.0,Ensemble_rcp45,-59.3473156897441,-44.62137487584645,-33.532564022007875,-29.80672357511811
296.0,Ensemble_rcp85,-63.250577110295275,-49.58916213836613,-36.19387862692913,-37.08098349523621
297.0,NONE,-54.663821858628566,-48.759367232783674,-49.99739804142857,-67.42506250158368
297.0,Ensemble_rcp45,-37.140924259346946,-30.284138242236736,-31.903101607387754,-48.568900954530605
297.0,Ensemble_rcp85,-37.712323094106125,-29.331806850971432,-31.90310160738775,-39.99791843314285
298.0,NONE,-42.66400691331646,-19.99875324061709,-34.22008887838925,-33.50902209650064
298.0,Ensemble_rcp45,-36.53105591952722,-25.509520800253803,-28.264904580072155,-24.53180397515696
298.0,Ensemble_rcp85,-41.86405678369178,-27.99825453686393,-28.264904580072155,-24.79845401836519
299.0,NONE,-29.838441508548268,-24.134033573090512,-22.378831131411204,-22.378831131411204
299.0,Ensemble_rcp45,-26.50355686935759,-29.57516114229638,-25.88923601476982,-16.147862463449655
299.0,Ensemble_rcp85,-27.293397968113275,-29.750681386464308,-25.976996136853792,-20.535868567647928
300.0,NONE,-13.637204188518002,-11.750295432874001,-9.177238038814,-21.270607790896
300.0,Ensemble_rcp45,-14.066047087528002,-12.607981230894001,-13.122592709706002,-24.186739504164002
300.0,Ensemble_rcp85,-13.379898449112002,-11.921832592478001,-12.693749810696001,-15.609881523964003
301.0,NONE,-19.855547911418824,-13.88049877140853,-19.48785257972588,-19.028233415109707
301.0,Ensemble_rcp45,-9.19238329232353,-4.963886977854706,-9.100459459400295,-8.732764127707354
301.0,Ensemble_rcp85,-9.19238329232353,-7.629678132628529,-5.791201474163824,-8.732764127707354
302.0,NONE,-42.97134413000282,-34.66902498811268,-37.223584724078876,-35.21643064581972
302.0,Ensemble_rcp45,-37.223584724078876,-25.72806591223098,-15.327358415797184,-13.137735784969014
302.0,Ensemble_rcp85,-31.567059594439428,-17.33451249405634,-9.853301838726761,-7.663679207898592
