stand,climateScenario,none,first,second,both
10,Ensemble_rcp85,46.25382303825581,45.980131777674416,45.980131777674416,45.615210096899226
11,NONE,91.31557477843334,64.4374525761524,65.8382667625905,63.9121472562381
11,Ensemble_rcp45,66.10091942254763,74.76845720113333,66.97642828907142,70.12826020855715
11,Ensemble_rcp85,85.1870127127667,83.26089320641431,71.79172705495237,75.55641518100478
12,NONE,145.58277401324528,108.51557324972522,111.02253368783771,97.05518267549681
12,Ensemble_rcp45,99.74121171633159,113.439959824589,103.2330494694168,117.55853768720233
12,Ensemble_rcp85,132.60030031587718,129.5561340695977,110.12719067422607,121.22944404300985
13,NONE,44.28373419301127,41.81372511451662,42.9605150438177,41.72551050457039
13,Ensemble_rcp45,43.04872965376394,41.46086667473167,39.69657447580691,41.019793625000474
13,Ensemble_rcp85,42.431227384140286,41.46086667473167,39.69657447580691,41.99015433440909
14,NONE,82.5505844438565,64.88029717911748,69.07475930761613,65.86197980493631
14,Ensemble_rcp45,81.47965794296324,81.03343856759106,68.80702768239283,72.3767826853704
14,Ensemble_rcp85,75.05409893760357,77.19595193939016,73.17997756104036,73.17997756104036
15,NONE,44.516401182026485,42.521776281813494,37.26321972670649,37.08189019032349
15,Ensemble_rcp45,30.463362112343997,26.655441848301,35.72191866745099,34.905935753727505
15,Ensemble_rcp85,33.81795853542949,27.743419066599003,36.71923111755749,34.905935753727505
16,NONE,88.9770431264069,66.59958317844826,72.9931431635793,67.3099787323517
16,Ensemble_rcp45,89.42104034759654,79.91949981413794,68.90836872863447,76.7227198215724
16,Ensemble_rcp85,89.06584257064483,83.56027702789308,76.01232426766896,73.70353871748274
17,NONE,145.83727819732317,106.36797137296999,93.33223700896346,93.33223700896346
17,Ensemble_rcp45,120.03738726856018,126.01209885206319,134.79311436115094,138.23309981831935
17,Ensemble_rcp85,133.43522536490025,133.43522536490025,132.89206976639997,132.89206976639997
18,NONE,574.1887435137942,484.04399253241,407.0472272086498,396.0605542618677
18,Ensemble_rcp45,554.7369291162131,548.4331003762561,545.5513500951329,514.4824798767736
18,Ensemble_rcp85,541.0486152808783,541.0486152808783,526.2796450901218,526.0995356975516
19,NONE,371.1104614743986,312.269332884,255.03784003011683,256.1109305211271
19,Ensemble_rcp45,368.4277352468729,365.4767363965945,361.4526470553058,359.7535871112062
19,Ensemble_rcp85,362.8834343766529,362.8834343766529,318.8867242452302,318.17133058455664
